"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.068967637E1,-8.904416114E-2,1.340304762E-1,6.668909639E-2
5.069967438E1,-8.845427632E-2,1.599915028E-1,9.614872187E-2
5.070967238E1,-8.024623990E-2,1.358342469E-1,1.146561131E-1
5.071967038E1,-4.713861644E-2,6.720139086E-2,1.194031984E-1
5.072966838E1,-9.189170785E-3,4.530729353E-2,1.010013372E-1
5.073966638E1,1.692445576E-2,3.697878867E-2,7.543791831E-2
5.074966438E1,2.941636555E-2,1.775800064E-2,4.816830903E-2
5.075966237E1,4.760921746E-2,6.801225245E-3,2.357987314E-2
5.076966038E1,6.701004505E-2,2.878869511E-2,5.326590966E-3
5.077965838E1,8.425828069E-2,8.462293446E-2,3.067431506E-3
5.078965638E1,1.025598049E-1,1.315663308E-1,1.160098333E-2
5.079965500E1,1.202935278E-1,1.659038067E-1,1.771986298E-2
5.080965300E1,1.279444546E-1,2.016497552E-1,3.581513092E-2
5.081965100E1,1.323077828E-1,1.889352947E-1,6.262250990E-2
5.082964900E1,1.352477819E-1,1.134522259E-1,8.817601949E-2
5.083964700E1,1.435203552E-1,4.067043588E-2,9.597828239E-2
5.084964500E1,1.532559246E-1,-1.228049956E-2,8.760990202E-2
5.085964200E1,1.552503705E-1,-3.976858407E-2,6.481643766E-2
5.086964000E1,1.434316635E-1,-5.708509311E-2,3.592093289E-2
5.087963800E1,1.146937534E-1,-7.780262083E-2,-2.226454671E-3
5.088963600E1,6.937269121E-2,-1.228357553E-1,-4.180157930E-2
5.089963400E1,2.106854320E-2,-1.777157784E-1,-6.596683711E-2
5.090963200E1,-2.442779019E-2,-2.038191706E-1,-8.596800268E-2
5.091963000E1,-6.277251244E-2,-2.128307670E-1,-9.638522565E-2
5.092962800E1,-1.023931280E-1,-1.941437870E-1,-1.005190089E-1
5.093962600E1,-1.392691284E-1,-1.768947542E-1,-1.106954813E-1
5.094962400E1,-1.732701361E-1,-1.501809955E-1,-1.240019947E-1
5.095962200E1,-2.031215131E-1,-1.326289028E-1,-1.315983981E-1
5.096962000E1,-2.357754707E-1,-1.297982037E-1,-1.338316649E-1
5.097961800E1,-2.459047884E-1,-1.369778216E-1,-1.300755441E-1
5.098961600E1,-2.448010743E-1,-1.177682653E-1,-1.148810685E-1
5.099961400E1,-2.416854203E-1,-1.089867651E-1,-8.989875764E-2
5.100961200E1,-2.271801233E-1,-1.458650529E-1,-7.393477112E-2
5.101961000E1,-1.921986938E-1,-1.564937234E-1,-6.721508503E-2
5.102960800E1,-1.634690315E-1,-9.907092154E-2,-5.105183274E-2
5.103960600E1,-1.578513682E-1,-3.455344588E-2,-2.582157962E-2
5.104960400E1,-1.679354310E-1,-2.167079598E-2,6.056739483E-3
5.105960200E1,-1.743001193E-1,-3.324036673E-2,5.145511404E-2
5.106959900E1,-1.683492512E-1,-3.755257651E-2,1.005142331E-1
5.107959700E1,-1.533785462E-1,-5.152405053E-2,1.424062848E-1
5.108959500E1,-1.289194971E-1,-8.882115781E-2,1.645694971E-1
5.109959300E1,-8.973348886E-2,-1.485670507E-1,1.647900194E-1
5.110959100E1,-4.716615379E-2,-1.701157987E-1,1.403080374E-1
5.111958900E1,-1.674805954E-2,-1.264596581E-1,9.924234450E-2
5.112958700E1,-1.650610566E-2,-2.491489798E-2,4.571339488E-2
5.113958500E1,-4.845738038E-2,5.657623708E-2,1.949750260E-2
5.114958300E1,-9.729176760E-2,9.765842557E-2,1.200230327E-2
5.115958100E1,-1.458851397E-1,1.201914325E-1,1.593286172E-2
5.116957900E1,-1.760863811E-1,1.199111864E-1,2.862213179E-2
5.117957700E1,-1.860785633E-1,1.099957004E-1,4.609939083E-2
5.118957500E1,-1.742238551E-1,8.933524787E-2,6.477179378E-2
5.119957300E1,-1.598635614E-1,7.489293814E-2,8.360993117E-2
5.120957100E1,-1.494871676E-1,6.424503028E-2,1.030051112E-1
5.121956900E1,-1.360400766E-1,4.681384936E-2,1.286058128E-1
5.122956700E1,-1.176694110E-1,1.647374593E-2,1.434432566E-1
5.123956500E1,-8.877065778E-2,6.475972012E-3,1.350005120E-1
5.124956300E1,-6.338983774E-2,2.238626964E-2,1.160042658E-1
5.125956100E1,-4.242596403E-2,2.588965744E-2,8.442503214E-2
5.126955900E1,-3.982432187E-2,2.544224635E-2,4.618923366E-2
5.127955600E1,-5.542192236E-2,1.791295782E-2,1.647261530E-2
5.128955400E1,-7.918063551E-2,2.499440312E-2,8.014881052E-3
5.129955200E1,-1.041815951E-1,3.144644573E-2,2.544473670E-2
5.130955000E1,-1.235131919E-1,2.628763020E-2,6.023226678E-2
5.131954800E1,-1.307338327E-1,1.536494121E-2,9.715007246E-2
5.132954600E1,-1.324457675E-1,9.990626015E-3,1.199463531E-1
5.133954400E1,-1.302782297E-1,-1.614057645E-2,1.327606887E-1
5.134954200E1,-1.235671937E-1,-4.398829117E-2,1.291644126E-1
5.135954000E1,-1.149502695E-1,-6.147407368E-2,1.135271266E-1
5.136953800E1,-8.946587890E-2,-8.753505349E-2,8.322206140E-2
5.137953600E1,-4.340944067E-2,-8.384497464E-2,4.522407427E-2
5.138953400E1,-3.145413473E-3,-4.743209109E-2,2.195154130E-2
5.139953200E1,1.658275165E-2,-2.681496181E-2,1.006105915E-2
5.140953000E1,9.523697197E-3,-3.552075103E-2,3.910925705E-3
5.141952800E1,-1.661815867E-2,-6.332308799E-2,4.060861655E-3
5.142952600E1,-5.617929995E-2,-7.017150521E-2,8.508672938E-3
5.143952400E1,-9.120012820E-2,-5.249663815E-2,1.357693411E-2
5.144952200E1,-1.188958734E-1,-4.765162989E-2,1.661277749E-2
5.145952000E1,-1.186452657E-1,-4.587396979E-2,2.961779013E-2
5.146951800E1,-1.048068553E-1,-2.596333995E-2,3.825530410E-2
5.147951600E1,-9.355686605E-2,-2.930214256E-2,3.854585439E-2
5.148951300E1,-8.535648882E-2,-7.833532244E-2,2.786606923E-2
5.149951100E1,-6.379553676E-2,-1.347104460E-1,9.742459282E-3
5.150950900E1,-1.487302594E-2,-1.354398876E-1,-1.420013979E-2
5.151950700E1,2.914955840E-2,-1.053647920E-1,-3.669586033E-2
5.152950500E1,5.220646039E-2,-9.753565490E-2,-5.588450655E-2
5.153950300E1,3.959026560E-2,-8.704812825E-2,-5.862196907E-2
5.154950100E1,-4.231221974E-4,-7.922744006E-2,-4.427915066E-2
5.155949900E1,-5.171507224E-2,-1.046451852E-1,-2.058766969E-2
5.156949700E1,-8.336034417E-2,-1.132218987E-1,-4.828413017E-3
5.157949500E1,-8.276194334E-2,-8.075369895E-2,1.247588778E-3
5.158949300E1,-6.593405455E-2,-6.134621799E-2,-2.110738307E-3
5.159949100E1,-3.210099041E-2,-5.349282175E-2,-2.021384239E-2
5.160948900E1,-3.566525877E-3,-3.500623256E-2,-2.789095789E-2
5.161948700E1,2.796210535E-2,-6.981028616E-2,-3.610228002E-2
5.162948500E1,6.269093603E-2,-8.245913684E-2,-5.699244887E-2
5.163948300E1,9.684784710E-2,-5.110920221E-2,-7.537704706E-2
5.164948100E1,1.047526300E-1,-1.285181846E-3,-7.164461911E-2
5.165947900E1,8.305718750E-2,4.156720825E-3,-5.928861350E-2
5.166947700E1,5.150847137E-2,-1.074996032E-2,-5.390857533E-2
5.167947500E1,3.506318852E-2,3.838216513E-2,-5.341828614E-2
5.168947200E1,1.500382088E-2,1.053573787E-1,-5.398599058E-2
5.169947000E1,-1.085387450E-2,1.260677129E-1,-5.009298027E-2
5.170946800E1,-4.579487443E-2,1.012451351E-1,-3.022857010E-2
5.171946600E1,-6.912496686E-2,4.569026828E-2,-4.765321501E-4
5.172946400E1,-7.843633741E-2,-2.089951001E-2,3.050063364E-2
5.173946200E1,-6.353914738E-2,-7.360959798E-2,3.806507587E-2
5.174946000E1,-1.777734421E-2,-1.213000640E-1,1.960662194E-2
5.175945800E1,2.473735809E-2,-5.629282817E-2,-8.435664698E-3
5.176945600E1,4.688491672E-2,3.861686215E-2,-1.705161482E-2
5.177945400E1,2.100005746E-2,7.097905874E-2,-1.094258856E-2
5.178945200E1,-1.555706747E-2,4.777738079E-2,-3.014267888E-3
5.179945075E1,-3.325457126E-2,6.241491064E-2,-1.604923047E-3
5.180944875E1,-3.002711758E-2,9.826707095E-2,2.965617925E-3
5.181944675E1,-2.362807468E-2,1.004335508E-1,1.449604053E-2
5.182944475E1,-2.064884081E-2,6.763172895E-2,2.613605931E-2
5.183944275E1,-2.564626187E-2,2.337451838E-2,3.581478447E-2
5.184944075E1,-3.172098100E-2,-1.412995905E-2,6.095213443E-2
5.185943875E1,-3.297692537E-2,-4.617577791E-2,7.886695862E-2
5.186943675E1,-2.250155061E-2,-9.321542084E-2,7.526350766E-2
5.187943375E1,2.511150762E-2,-1.178967953E-1,4.903536662E-2
5.188943175E1,8.880845457E-2,-4.260430112E-2,5.282301921E-3
5.189942975E1,1.269803494E-1,5.617367104E-2,-2.815315127E-2
5.190942775E1,1.215903834E-1,9.265790880E-2,-4.578195885E-2
5.191942575E1,6.932558119E-2,8.769564331E-2,-3.719219938E-2
5.192942375E1,-3.326022997E-3,4.153029248E-2,-1.712818071E-2
5.193942175E1,-5.764944851E-2,-1.624565385E-2,-4.064311273E-3
5.194941975E1,-7.317945361E-2,-5.216909572E-2,7.120847702E-3
5.195941775E1,-5.355089530E-2,-5.166149512E-2,5.981813651E-3
5.196941575E1,-1.343580429E-2,-6.023874972E-3,-1.009523310E-2
5.197941375E1,1.100668777E-2,4.094602913E-2,-1.382898446E-2
5.198941175E1,1.705588400E-2,4.051370919E-2,-7.041832432E-3
5.199940975E1,1.772220805E-2,1.693088561E-2,-4.431935027E-3
5.200940775E1,1.756783761E-2,3.587812185E-2,-8.523264900E-3
5.201940575E1,1.303593628E-2,5.312288553E-2,1.745085930E-3
5.202940375E1,-2.139795572E-3,2.977707610E-2,1.209304575E-2
5.203940175E1,-2.171988785E-2,-1.323617250E-2,2.247724310E-2
5.204939975E1,-2.112183534E-2,-7.076515257E-2,2.615232021E-2
5.205939775E1,-1.209584996E-2,-8.869168907E-2,1.417794917E-2
5.206939475E1,-5.518331192E-3,-5.569386110E-2,6.618688814E-3
5.207939275E1,-1.693823189E-2,-2.829978988E-2,9.195297956E-3
5.208939075E1,-4.671925306E-2,-3.081369773E-2,2.020983398E-2
5.209938875E1,-6.267292053E-2,-7.343199849E-2,2.187377587E-2
5.210938675E1,-4.369881749E-2,-5.139596760E-2,-1.485138666E-3
5.211938475E1,-1.180400513E-2,3.406167403E-2,-2.985659242E-2
5.212938275E1,8.396616206E-3,8.346809447E-2,-4.130047187E-2
5.213938075E1,1.050397567E-2,6.814213842E-2,-4.122510180E-2
5.214937875E1,4.055454396E-3,2.994275093E-2,-3.845530003E-2
5.215937675E1,6.158285774E-3,2.947323769E-2,-4.575476050E-2
5.216937475E1,3.244899213E-3,7.488255948E-2,-4.392349720E-2
5.217937275E1,-1.242593955E-2,9.396304935E-2,-2.942525037E-2
5.218937075E1,-3.684356064E-2,6.952977926E-2,-2.813270316E-3
5.219936875E1,-6.179178879E-2,3.053311072E-2,1.546134055E-2
5.220936675E1,-6.483925134E-2,-3.907459229E-2,1.602806523E-2
5.221936475E1,-3.664063290E-2,-5.592814088E-2,4.687527660E-3
5.222936275E1,4.661567509E-4,-1.342040300E-2,3.565189894E-3
5.223936075E1,1.660464704E-2,7.439073175E-3,3.355599009E-3
5.224935775E1,1.032677758E-2,-8.257332258E-3,4.918075632E-3
5.225935575E1,1.024581678E-2,-2.533085644E-2,-7.565225475E-3
5.226935375E1,1.050883904E-2,2.763884328E-2,-2.665058523E-2
5.227935175E1,6.841133349E-3,9.484770894E-2,-3.398013487E-2
5.228934975E1,-1.656362414E-2,9.314484894E-2,-2.061301470E-2
5.229934775E1,-4.616678879E-2,5.686540157E-2,2.857691841E-3
5.230934575E1,-6.379829347E-2,1.601670682E-2,2.923431993E-2
5.231934375E1,-4.730454087E-2,-4.901209474E-2,4.328276217E-2
5.232934175E1,2.792526968E-3,-6.407315284E-2,3.151781112E-2
5.233933975E1,5.954342335E-2,4.221215378E-3,7.489439100E-3
5.234933775E1,8.268354833E-2,5.339377746E-2,-2.844179980E-4
5.235933575E1,6.120461971E-2,3.814398497E-2,3.426696640E-3
5.236933375E1,3.458212130E-3,-6.753042806E-3,9.079802781E-3
5.237933175E1,-4.312979430E-2,-7.076771557E-2,1.317148283E-2
5.238932975E1,-5.418572575E-2,-9.431435913E-2,1.329922397E-2
5.239932775E1,-3.512202203E-2,-5.223721638E-2,1.160944812E-2
5.240932575E1,-1.747043058E-2,-1.435817964E-2,1.542941015E-2
5.241932275E1,-1.353294682E-2,-2.253994346E-2,1.707417890E-2
5.242932075E1,-1.663601957E-3,-5.265554413E-2,1.796945184E-2
5.243931875E1,2.399808541E-2,-3.992989287E-2,6.329306867E-3
5.244931675E1,4.165301472E-2,3.118101880E-2,-1.471208874E-2
5.245931475E1,2.491957322E-2,5.879559740E-2,-2.406138182E-2
5.246931275E1,-8.527752012E-3,3.261037171E-2,-1.543000620E-2
5.247931075E1,-4.281727970E-2,6.665855646E-3,-1.389337704E-4
5.248930875E1,-5.388391390E-2,-1.855044439E-2,-1.375763677E-3
5.249930675E1,-3.628015146E-2,-2.914716117E-2,-1.423723251E-2
5.250930475E1,-1.458808593E-2,-2.810051199E-3,-1.292021014E-2
5.251930275E1,-1.034700125E-2,1.474417560E-2,5.313920788E-3
5.252930075E1,-2.481070533E-2,1.276805904E-2,2.987295948E-2
5.253929875E1,-3.904796392E-2,-5.667674355E-3,5.263579637E-2
5.254929675E1,-5.180383101E-2,-2.802826464E-2,5.370526388E-2
5.255929475E1,-5.166534707E-2,-6.410690397E-2,3.296136856E-2
5.256929275E1,-1.557497215E-2,-6.727434695E-2,-1.024710108E-2
5.257928975E1,1.666898280E-2,3.218752891E-2,-4.398375750E-2
5.258928775E1,1.989913732E-2,9.502574801E-2,-5.097908899E-2
5.259928575E1,-8.273644373E-3,8.303992450E-2,-3.182696551E-2
5.260928375E1,-4.628522694E-2,5.254500359E-2,5.003765691E-3
5.261928175E1,-6.295368075E-2,2.165606432E-2,3.953085095E-2
5.262927975E1,-6.040965021E-2,-3.369925171E-2,6.264273077E-2
5.263927775E1,-2.683384344E-2,-7.180695981E-2,6.706357747E-2
5.264927575E1,1.289501786E-2,-4.696827382E-2,5.841771513E-2
5.265927375E1,3.828133643E-2,1.616037451E-3,5.642700195E-2
5.266927175E1,4.076523706E-2,3.265000507E-2,4.788306728E-2
5.267926975E1,2.086316794E-2,4.970781505E-2,3.146334738E-2
5.268926775E1,-8.457829244E-3,3.918342292E-2,1.897104457E-2
5.269926575E1,-3.368808702E-2,2.542979270E-2,6.656320766E-3
5.270926375E1,-4.267974570E-2,1.369818300E-2,2.369186375E-3
5.271926175E1,-4.295351729E-2,1.173601951E-3,3.904576879E-4
5.272925875E1,-4.241189733E-2,2.487950493E-3,1.664895192E-2
5.273925675E1,-3.623922542E-2,-1.282309555E-2,4.160783067E-2
5.274925475E1,-2.262338251E-2,-3.573883697E-2,5.084465817E-2
5.275925275E1,-3.546624444E-3,-2.194792219E-2,4.492897913E-2
5.276925075E1,1.245929580E-2,-8.020994253E-3,3.820647299E-2
5.277924875E1,1.816857979E-2,-1.110280398E-2,1.743941009E-2
5.278924675E1,2.173891850E-2,-5.644220859E-3,-3.337164409E-3
5.279924429E1,1.561417989E-2,1.771729439E-2,-1.262413897E-2
5.280924229E1,-1.909661107E-3,2.368196473E-2,-1.200603694E-2
5.281924029E1,-1.899090782E-2,2.097044606E-3,-3.432522994E-3
5.282923829E1,-3.018580005E-2,-1.389709115E-2,-4.523107782E-5
5.283923629E1,-2.812584490E-2,-2.532050479E-3,1.071314141E-2
5.284923429E1,-2.582040429E-2,1.984347124E-3,2.595456876E-2
5.285923229E1,-1.960911602E-2,-1.815128140E-2,3.573369607E-2
5.286923029E1,-6.987454370E-3,-3.365330398E-2,3.273065388E-2
5.287922729E1,1.231407188E-2,-1.048087236E-2,2.059649304E-2
5.288922529E1,1.375909708E-2,1.343871281E-2,1.398147084E-2
5.289922329E1,-1.284567639E-3,-5.193294957E-3,9.891388938E-3
5.290922129E1,-1.046979148E-2,-2.431733161E-2,5.451352801E-3
5.291921929E1,-5.247599445E-3,5.634707864E-3,7.391555700E-4
5.292921729E1,-5.828712136E-3,4.674859717E-2,-8.994422853E-3
5.293921529E1,-1.664807089E-2,3.779105470E-2,-6.475072354E-3
5.294921329E1,-3.373206407E-2,1.749731787E-2,-3.112659790E-3
5.295921129E1,-4.376019910E-2,1.150973327E-2,4.586272407E-3
5.296920929E1,-4.629240185E-2,-1.877100673E-3,1.278337836E-2
5.297920729E1,-4.317090660E-2,-2.964241989E-2,1.854379475E-2
5.298920529E1,-2.552730218E-2,-5.729392171E-2,9.117992595E-3
5.299920329E1,6.453531794E-3,-6.924033165E-2,-1.137290150E-2
5.300920129E1,2.989232913E-2,-1.865485497E-2,-3.267567605E-2
5.301919929E1,3.027875349E-2,2.006990463E-2,-3.312734887E-2
5.302919629E1,6.407348439E-3,-3.376130015E-3,-2.514311485E-2
5.303919429E1,-2.622622997E-2,-1.685518771E-2,-6.697262172E-3
5.304919229E1,-4.203448445E-2,-3.553353250E-2,1.318722963E-2
5.305919029E1,-2.789949253E-2,-5.958613753E-2,1.408711262E-2
5.306918829E1,2.206205390E-3,-1.135855168E-2,1.234913804E-2
5.307918629E1,1.923818514E-2,5.525216460E-2,6.317876745E-3
5.308918429E1,3.993780352E-3,5.077935755E-2,2.426422201E-3
5.309918229E1,-2.019251511E-2,1.292491797E-2,-7.005961612E-3
5.310918029E1,-3.300248086E-2,-9.059510194E-4,1.877506496E-3
5.311917829E1,-2.498743311E-2,-3.525007516E-2,4.288998898E-3
5.312917629E1,8.587834425E-3,-3.776263073E-2,-1.030938141E-2
5.313917429E1,4.127600417E-2,3.368039057E-2,-2.050422877E-2
5.314917229E1,4.789379612E-2,6.438428164E-2,-1.007840224E-2
5.315916929E1,3.510316461E-2,3.740566224E-2,6.383661181E-3
5.316916729E1,1.105493587E-2,8.662591688E-3,1.522196271E-2
5.317916529E1,-7.619149052E-3,-1.108234935E-2,1.398279332E-2
5.318916329E1,-2.235186845E-2,-4.238757491E-2,1.486848760E-2
5.319916129E1,-3.489056230E-2,-5.809516460E-2,1.021141838E-2
5.320915929E1,-4.001603276E-2,-6.599935889E-2,6.662304513E-4
5.321915729E1,-3.420022130E-2,-5.454403907E-2,-1.242240705E-2
5.322915529E1,-1.871683262E-2,-2.101592720E-2,-2.471558191E-2
5.323915329E1,-9.348364547E-3,1.694690064E-2,-3.976244479E-2
5.324915129E1,-1.093536522E-2,3.721516579E-2,-4.287592694E-2
5.325914929E1,-1.804147661E-2,3.204517066E-2,-4.061809927E-2
5.326914729E1,-2.391851135E-2,1.583702490E-2,-2.231607772E-2
5.327914529E1,-2.579124831E-2,8.157532662E-3,-1.390182041E-2
5.328914329E1,-2.657131106E-2,4.130746238E-4,2.902475186E-3
5.329914029E1,-2.519072592E-2,-1.351419277E-2,3.036632389E-2
5.330913829E1,-1.767564565E-2,-1.555141993E-2,4.416034743E-2
5.331913629E1,-1.047632378E-2,1.023490354E-2,4.974552989E-2
5.332913429E1,-1.263279002E-2,1.201372780E-2,5.126584694E-2
5.333913229E1,-1.751223207E-2,-1.820569485E-2,4.585137591E-2
5.334913029E1,-1.109817717E-2,-5.601180717E-3,2.146089636E-2
5.335912829E1,-1.735527441E-2,4.126645997E-2,3.680568188E-3
5.336912629E1,-3.468476981E-2,4.085492715E-2,-4.344047047E-4
5.337912429E1,-5.736931041E-2,6.234634202E-3,4.135579336E-3
5.338912229E1,-6.107434630E-2,-5.289698020E-4,6.506359205E-3
5.339912029E1,-5.024779588E-2,1.759730279E-2,1.606897078E-2
5.340911829E1,-4.099472612E-2,2.295193821E-2,2.021302097E-2
5.341911529E1,-3.216741234E-2,7.082162891E-3,3.689772636E-2
5.342911329E1,-2.375769429E-2,-1.833663881E-2,5.036187917E-2
5.343911129E1,-9.160907939E-3,-2.149461396E-2,6.167764962E-2
5.344910929E1,8.446814492E-3,-2.213004045E-3,6.588105857E-2
5.345910729E1,1.909519732E-2,5.365286954E-3,6.226474792E-2
5.346910529E1,2.120725252E-2,3.091707826E-3,5.293907598E-2
5.347910329E1,1.752330177E-2,7.224400528E-3,3.530468792E-2
5.348910129E1,1.212600525E-2,2.210719138E-2,1.844868623E-2
5.349909929E1,-4.876947030E-3,3.566800803E-2,-2.937829122E-3
5.350909729E1,-2.271877229E-2,3.103249520E-2,-1.366585679E-2
5.351909529E1,-3.167577833E-2,3.089107946E-2,-2.721788548E-2
5.352909329E1,-3.523717821E-2,4.669634625E-2,-2.972114086E-2
5.353909029E1,-3.380759805E-2,3.746982291E-2,-2.885747701E-2
5.354908829E1,-2.592667565E-2,8.503329940E-3,-2.803580463E-2
5.355908629E1,-1.018366683E-2,-1.735756174E-2,-1.626143605E-2
5.356908429E1,1.402004529E-2,-2.003866434E-2,-2.110651229E-3
5.357908229E1,3.578712791E-2,-7.134050597E-3,8.101239800E-3
5.358908029E1,4.234187678E-2,-5.612099543E-3,1.512363926E-2
5.359907829E1,3.429486975E-2,-1.227239892E-2,1.094380766E-2
5.360907629E1,1.446052548E-2,-1.462325547E-2,-3.737676889E-5
5.361907429E1,-7.846378721E-3,-4.902984016E-3,-1.821638085E-2
5.362907229E1,-2.603326738E-2,-1.441935636E-2,-3.101066127E-2
5.363907029E1,-3.825850785E-2,-2.491061389E-2,-4.180338979E-2
5.364906829E1,-3.441213071E-2,2.950593829E-3,-5.004692078E-2
5.365906629E1,-2.273683250E-2,2.234319970E-2,-4.307103902E-2
5.366906329E1,-6.871499121E-3,1.213974692E-2,-3.889910132E-2
5.367906129E1,1.446947455E-2,2.333567664E-2,-3.773982450E-2
5.368905929E1,2.084232122E-2,4.629288614E-2,-3.796574473E-2
5.369905729E1,5.235398188E-3,3.592813015E-2,-2.823987976E-2
5.370905529E1,-2.016831562E-2,3.370673396E-3,-1.054779347E-2
5.371905329E1,-3.408839181E-2,-1.068256143E-2,1.784506952E-3
5.372905129E1,-3.735552728E-2,-1.161379274E-3,1.176521648E-2
5.373904929E1,-2.523388527E-2,7.505346090E-3,1.004188508E-2
5.374904729E1,-3.544418141E-4,1.712436602E-2,7.757593878E-3
5.375904529E1,2.216817811E-2,4.754512012E-2,6.255570799E-3
5.376904329E1,3.024854884E-2,5.021579191E-2,8.217353374E-3
5.377904029E1,1.388022862E-2,2.037320845E-2,9.880764410E-3
5.378903829E1,1.993035898E-3,-3.048319835E-3,1.064144913E-2
5.379903592E1,-2.560704015E-3,3.251121379E-3,1.638721861E-2
5.380903392E1,7.972354069E-3,1.919467561E-2,2.329147235E-2
5.381903192E1,8.438406512E-3,2.474150807E-2,1.814597845E-2
5.382902992E1,-5.932589993E-4,2.549833246E-2,9.735625237E-3
5.383902792E1,-1.417857688E-2,1.450133882E-2,5.695876665E-3
5.384902592E1,-2.475928515E-2,-1.164855435E-3,2.858791035E-3
5.385902392E1,-2.563200146E-2,3.553999588E-3,6.856515538E-4
5.386902192E1,-1.440782472E-2,1.837737113E-2,1.449045958E-3
5.387901992E1,-8.166173473E-3,2.114279754E-2,3.959341440E-3
5.388901692E1,-9.439950809E-3,3.773248754E-4,7.893888280E-3
5.389901492E1,-6.110200658E-3,-2.086111717E-2,1.695396192E-2
5.390901292E1,5.523805507E-3,-3.510422632E-2,2.683722600E-2
5.391901092E1,2.301225066E-2,-1.302582398E-2,3.010758758E-2
5.392900892E1,3.697611019E-2,1.534286700E-2,2.158368751E-2
5.393900692E1,3.488233313E-2,1.687951013E-2,1.533537917E-2
5.394900492E1,2.304588817E-2,2.225032263E-2,6.745633669E-3
5.395900292E1,2.199580520E-2,5.542824790E-2,-2.939217724E-3
5.396900092E1,2.336235344E-2,9.212679416E-2,-1.587782614E-2
5.397899892E1,2.065498382E-2,1.082399786E-1,-2.030506544E-2
5.398899692E1,2.934791893E-2,1.067603603E-1,-2.592132986E-2
5.399899392E1,2.733669989E-2,9.191296995E-2,-4.213678464E-2
5.400899192E1,4.048722237E-2,9.706569463E-2,-8.004546911E-2
5.401898992E1,3.324715048E-2,1.634681523E-1,-1.206099391E-1
5.402898792E1,7.241514511E-3,2.207106501E-1,-1.655369997E-1
5.403898592E1,-2.613694966E-2,2.641417384E-1,-2.067563385E-1
5.404898392E1,-4.649944231E-2,2.993673682E-1,-2.297442257E-1
5.405898192E1,-6.058117375E-2,3.337530196E-1,-2.502329946E-1
5.406897992E1,-7.025529444E-2,3.793615997E-1,-2.639457583E-1
5.407897792E1,-8.890807629E-2,3.997206688E-1,-2.596226633E-1
5.408897592E1,-1.099807769E-1,4.038785696E-1,-2.293456346E-1
5.409897392E1,-1.379636824E-1,4.280800521E-1,-1.921793520E-1
5.410897092E1,-1.582378000E-1,4.297202826E-1,-1.403822005E-1
5.411896892E1,-1.431310177E-1,3.894865811E-1,-8.282250911E-2
5.412896692E1,-8.163532615E-2,3.842897117E-1,-4.071518779E-2
5.413896492E1,2.070862427E-2,4.017520547E-1,-2.896505594E-2
5.414896292E1,1.316752732E-1,4.830288887E-1,-3.084986843E-2
5.415896092E1,2.049401700E-1,6.203869581E-1,-1.971599087E-2
5.416895892E1,2.031361312E-1,7.109209299E-1,1.893953234E-2
5.417895692E1,1.518191546E-1,7.071778178E-1,6.381805986E-2
5.418895492E1,7.983391732E-2,6.836389303E-1,1.138218343E-1
5.419895292E1,1.064269803E-3,6.519252062E-1,1.500970125E-1
5.420894992E1,-4.462067783E-2,5.012040138E-1,1.575043499E-1
5.421894792E1,-1.620022394E-2,3.218670487E-1,1.600314230E-1
5.422894592E1,8.024285734E-2,2.792542875E-1,1.513297111E-1
5.423894392E1,1.984424591E-1,2.301727533E-1,1.447583586E-1
5.424894192E1,2.875343859E-1,2.215106040E-1,1.709402502E-1
5.425893992E1,3.363266885E-1,2.193715572E-1,2.364372313E-1
5.426893792E1,3.541616201E-1,1.958073676E-1,3.204511702E-1
5.427893592E1,3.711885214E-1,2.339398414E-1,3.950263262E-1
