"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.883214988E1,2.808919144E1,-2.418233681E1,-3.461260986E1
3.884214788E1,2.733724785E1,-2.611595535E1,-3.415136719E1
3.885214588E1,2.733724785E1,-2.611595535E1,-3.415136719E1
3.886214387E1,2.653470993E1,-2.781323051E1,-3.332794189E1
3.887214087E1,2.653470993E1,-2.781323051E1,-3.332794189E1
3.888213888E1,2.518672180E1,-2.948632240E1,-3.248492432E1
3.889213688E1,2.378168488E1,-3.083196259E1,-3.168286133E1
3.890213488E1,2.378168488E1,-3.083196259E1,-3.168286133E1
3.891213288E1,2.207276535E1,-3.176669884E1,-3.062860107E1
3.892213087E1,2.207276535E1,-3.176669884E1,-3.062860107E1
3.893212888E1,2.055191612E1,-3.209153748E1,-2.977673340E1
3.894212688E1,2.055191612E1,-3.209153748E1,-2.977673340E1
3.895212488E1,1.878485298E1,-3.225796127E1,-2.902508545E1
3.896212188E1,1.878485298E1,-3.225796127E1,-2.902508545E1
3.897211988E1,1.726569939E1,-3.179990387E1,-2.831762695E1
3.898211787E1,1.726569939E1,-3.179990387E1,-2.831762695E1
3.899211588E1,1.604854774E1,-3.136450768E1,-2.787207031E1
3.900211388E1,1.604854774E1,-3.136450768E1,-2.787207031E1
3.901211188E1,1.488119698E1,-3.101659393E1,-2.743402100E1
3.902210988E1,1.488119698E1,-3.101659393E1,-2.743402100E1
3.903210787E1,1.364003754E1,-3.038107681E1,-2.676373291E1
3.904210487E1,1.364003754E1,-3.038107681E1,-2.676373291E1
3.905210288E1,1.273212433E1,-2.959241486E1,-2.597900391E1
3.906210088E1,1.273212433E1,-2.959241486E1,-2.597900391E1
3.907209888E1,1.186439991E1,-2.893371773E1,-2.540185547E1
3.908209688E1,1.186439991E1,-2.893371773E1,-2.540185547E1
3.909209487E1,1.106601906E1,-2.768575096E1,-2.516644287E1
3.910209288E1,1.106601906E1,-2.768575096E1,-2.516644287E1
3.911209088E1,1.065945435E1,-2.666707420E1,-2.498791504E1
3.912208788E1,1.065945435E1,-2.666707420E1,-2.498791504E1
3.913208588E1,1.048057175E1,-2.559200096E1,-2.489892578E1
3.914208388E1,1.048057175E1,-2.559200096E1,-2.489892578E1
3.915208187E1,9.936490059E0,-2.479146576E1,-2.453985596E1
3.916207988E1,9.936490059E0,-2.479146576E1,-2.453985596E1
3.917207788E1,1.001576900E1,-2.407262993E1,-2.427349854E1
3.918207588E1,1.001576900E1,-2.407262993E1,-2.427349854E1
3.919207388E1,9.951459885E0,-2.310967827E1,-2.377301025E1
3.920207187E1,9.951459885E0,-2.310967827E1,-2.377301025E1
3.921206888E1,1.011632633E1,-2.252470016E1,-2.335424805E1
3.922206688E1,1.011632633E1,-2.252470016E1,-2.335424805E1
3.923206488E1,1.010452652E1,-2.205326653E1,-2.279046631E1
3.924206288E1,1.010452652E1,-2.205326653E1,-2.279046631E1
3.925206088E1,1.047886848E1,-2.142206764E1,-2.231109619E1
3.926205887E1,1.047886848E1,-2.142206764E1,-2.231109619E1
3.927205688E1,1.048278046E1,-2.103875542E1,-2.172088623E1
3.928205488E1,1.048278046E1,-2.103875542E1,-2.172088623E1
3.929205188E1,1.064864540E1,-2.057605362E1,-2.105383301E1
3.930204987E1,1.064864540E1,-2.057605362E1,-2.105383301E1
3.931204788E1,1.109265423E1,-2.042975998E1,-2.025366211E1
3.932204588E1,1.109265423E1,-2.042975998E1,-2.025366211E1
3.933204388E1,1.160186005E1,-2.033430099E1,-1.974499512E1
3.934204188E1,1.160186005E1,-2.033430099E1,-1.974499512E1
3.935203988E1,1.186286545E1,-2.030349159E1,-1.912597656E1
3.936203788E1,1.186286545E1,-2.030349159E1,-1.912597656E1
3.937203587E1,1.263116741E1,-1.978945732E1,-1.859411621E1
3.938203288E1,1.263116741E1,-1.978945732E1,-1.859411621E1
3.939203088E1,1.335212517E1,-1.974324036E1,-1.772082520E1
3.940202888E1,1.335212517E1,-1.974324036E1,-1.772082520E1
3.941202687E1,1.372823143E1,-1.965171623E1,-1.722375488E1
3.942202488E1,1.372823143E1,-1.965171623E1,-1.722375488E1
3.943202288E1,1.453981590E1,-1.983980560E1,-1.643701172E1
3.944202088E1,1.453981590E1,-1.983980560E1,-1.643701172E1
3.945201888E1,1.497318172E1,-2.032127762E1,-1.574560547E1
3.946201588E1,1.497318172E1,-2.032127762E1,-1.574560547E1
3.947201387E1,1.560211754E1,-2.060475349E1,-1.475250244E1
3.948201188E1,1.560211754E1,-2.060475349E1,-1.475250244E1
3.949200988E1,1.642969131E1,-2.072282600E1,-1.383251953E1
3.950200788E1,1.642969131E1,-2.072282600E1,-1.383251953E1
3.951200588E1,1.671226120E1,-2.134741402E1,-1.305853271E1
3.952200387E1,1.671226120E1,-2.134741402E1,-1.305853271E1
3.953200188E1,1.767499542E1,-2.181679535E1,-1.229620361E1
3.954199888E1,1.767499542E1,-2.181679535E1,-1.229620361E1
3.955199688E1,1.792008781E1,-2.241096878E1,-1.159490967E1
3.956199488E1,1.792008781E1,-2.241096878E1,-1.159490967E1
3.957199288E1,1.843351555E1,-2.286948967E1,-1.135900879E1
3.958199087E1,1.843351555E1,-2.286948967E1,-1.135900879E1
3.959198888E1,1.927222633E1,-2.332442856E1,-1.042254639E1
3.960198688E1,1.927222633E1,-2.332442856E1,-1.042254639E1
3.961198488E1,1.997856331E1,-2.406992340E1,-1.018402100E1
3.962198288E1,1.997856331E1,-2.406992340E1,-1.018402100E1
3.963197988E1,2.068136406E1,-2.422399712E1,-9.898498535E0
3.964197787E1,2.168666840E1,-2.441589546E1,-9.725708008E0
3.965197588E1,2.168666840E1,-2.441589546E1,-9.725708008E0
3.966197388E1,2.234409714E1,-2.481769180E1,-9.842834473E0
3.967197188E1,2.234409714E1,-2.481769180E1,-9.842834473E0
3.968196988E1,2.259762192E1,-2.557320404E1,-9.673461914E0
3.969196787E1,2.259762192E1,-2.557320404E1,-9.673461914E0
3.970196588E1,2.214133072E1,-2.679782486E1,-9.199096680E0
3.971196388E1,2.214133072E1,-2.679782486E1,-9.199096680E0
3.972196088E1,2.155079269E1,-2.765693283E1,-8.492065430E0
3.973195888E1,2.155079269E1,-2.765693283E1,-8.492065430E0
3.974195688E1,2.107481956E1,-2.898325348E1,-8.305969238E0
3.975195487E1,2.107481956E1,-2.898325348E1,-8.305969238E0
3.976195288E1,2.050856590E1,-3.005815506E1,-7.419128418E0
3.977195088E1,2.050856590E1,-3.005815506E1,-7.419128418E0
3.978194888E1,2.001280403E1,-3.119641113E1,-7.603515625E0
3.979194775E1,2.001280403E1,-3.119641113E1,-7.603515625E0
3.980194575E1,1.953980064E1,-3.202368164E1,-7.512023926E0
3.981194275E1,1.953980064E1,-3.202368164E1,-7.512023926E0
3.982194075E1,1.899708748E1,-3.276841354E1,-7.098449707E0
3.983193875E1,1.899708748E1,-3.276841354E1,-7.098449707E0
3.984193675E1,1.862153435E1,-3.362193680E1,-6.969665527E0
3.985193475E1,1.862153435E1,-3.362193680E1,-6.969665527E0
3.986193275E1,1.856324768E1,-3.399808502E1,-6.781555176E0
3.987193075E1,1.856324768E1,-3.399808502E1,-6.781555176E0
3.988192875E1,1.814884567E1,-3.462004852E1,-6.608764648E0
3.989192575E1,1.814884567E1,-3.462004852E1,-6.608764648E0
3.990192375E1,1.842396927E1,-3.497360992E1,-6.490783691E0
3.991192175E1,1.842396927E1,-3.497360992E1,-6.490783691E0
3.992191975E1,1.837758827E1,-3.513412857E1,-6.360046387E0
3.993191775E1,1.837758827E1,-3.513412857E1,-6.360046387E0
3.994191575E1,1.850484467E1,-3.561494446E1,-6.697265625E0
3.995191375E1,1.850484467E1,-3.561494446E1,-6.697265625E0
3.996191175E1,1.851162338E1,-3.608239746E1,-6.614562988E0
3.997190975E1,1.851162338E1,-3.608239746E1,-6.614562988E0
3.998190675E1,1.871492386E1,-3.627510834E1,-6.873962402E0
3.999190475E1,1.871492386E1,-3.627510834E1,-6.873962402E0
4.000190275E1,1.891354179E1,-3.670011139E1,-7.458923340E0
4.001190075E1,1.891354179E1,-3.670011139E1,-7.458923340E0
4.002189875E1,1.871881485E1,-3.697923660E1,-8.019592285E0
4.003189675E1,1.871881485E1,-3.697923660E1,-8.019592285E0
4.004189475E1,1.861371040E1,-3.698144531E1,-8.168762207E0
4.005189275E1,1.861371040E1,-3.698144531E1,-8.168762207E0
4.006189075E1,1.800494576E1,-3.719855881E1,-8.337585449E0
4.007188775E1,1.800494576E1,-3.719855881E1,-8.337585449E0
4.008188575E1,1.754277039E1,-3.764956284E1,-8.574035645E0
4.009188375E1,1.754277039E1,-3.764956284E1,-8.574035645E0
4.010188175E1,1.729797554E1,-3.829330444E1,-8.880920410E0
4.011187975E1,1.729797554E1,-3.829330444E1,-8.880920410E0
4.012187775E1,1.682739449E1,-3.855792618E1,-9.112609863E0
4.013187575E1,1.682739449E1,-3.855792618E1,-9.112609863E0
4.014187375E1,1.659059334E1,-3.868279266E1,-9.250061035E0
4.015187175E1,1.659059334E1,-3.868279266E1,-9.250061035E0
4.016186875E1,1.604284477E1,-3.885344696E1,-9.216552734E0
4.017186675E1,1.604284477E1,-3.885344696E1,-9.216552734E0
4.018186475E1,1.575662518E1,-3.912271881E1,-9.302734375E0
4.019186275E1,1.575662518E1,-3.912271881E1,-9.302734375E0
4.020186075E1,1.549603939E1,-3.943198776E1,-9.539184570E0
4.021185875E1,1.549603939E1,-3.943198776E1,-9.539184570E0
4.022185675E1,1.528555775E1,-3.963986206E1,-9.673889160E0
4.023185475E1,1.528555775E1,-3.963986206E1,-9.673889160E0
4.024185275E1,1.530049896E1,-3.979817963E1,-9.739440918E0
4.025184975E1,1.530049896E1,-3.979817963E1,-9.739440918E0
4.026184775E1,1.555721188E1,-3.947974014E1,-9.926879883E0
4.027184575E1,1.555721188E1,-3.947974014E1,-9.926879883E0
4.028184375E1,1.578638172E1,-3.957191086E1,-1.012390137E1
4.029184175E1,1.578638172E1,-3.957191086E1,-1.012390137E1
4.030183975E1,1.574193192E1,-3.949551010E1,-9.965393066E0
4.031183775E1,1.574193192E1,-3.949551010E1,-9.965393066E0
4.032183575E1,1.583317566E1,-3.960809326E1,-1.017913818E1
4.033183375E1,1.583317566E1,-3.960809326E1,-1.017913818E1
4.034183075E1,1.597663689E1,-3.960003281E1,-1.015191650E1
4.035182875E1,1.597663689E1,-3.960003281E1,-1.015191650E1
4.036182675E1,1.596033192E1,-3.941737366E1,-1.023858643E1
4.037182475E1,1.596033192E1,-3.941737366E1,-1.023858643E1
4.038182275E1,1.607379723E1,-3.914760208E1,-9.796691895E0
4.039182075E1,1.602031898E1,-3.928250122E1,-1.003112793E1
4.040181875E1,1.602031898E1,-3.928250122E1,-1.003112793E1
4.041181675E1,1.619334030E1,-3.912056351E1,-1.011553955E1
4.042181475E1,1.619334030E1,-3.912056351E1,-1.011553955E1
4.043181175E1,1.617504883E1,-3.905203629E1,-1.002343750E1
4.044180975E1,1.617504883E1,-3.905203629E1,-1.002343750E1
4.045180775E1,1.603220749E1,-3.902809906E1,-9.955261230E0
4.046180575E1,1.603220749E1,-3.902809906E1,-9.955261230E0
4.047180375E1,1.622653770E1,-3.879042816E1,-9.872314453E0
4.048180175E1,1.622653770E1,-3.879042816E1,-9.872314453E0
4.049179975E1,1.618786621E1,-3.863467026E1,-1.010668945E1
4.050179775E1,1.618786621E1,-3.863467026E1,-1.010668945E1
4.051179575E1,1.619472313E1,-3.883069611E1,-1.019885254E1
4.052179275E1,1.619472313E1,-3.883069611E1,-1.019885254E1
4.053179075E1,1.615857506E1,-3.875117874E1,-1.000903320E1
4.054178875E1,1.615857506E1,-3.875117874E1,-1.000903320E1
4.055178675E1,1.642074394E1,-3.866876984E1,-1.028247070E1
4.056178475E1,1.642074394E1,-3.866876984E1,-1.028247070E1
4.057178275E1,1.597121334E1,-3.861957932E1,-1.035998535E1
4.058178075E1,1.597121334E1,-3.861957932E1,-1.035998535E1
4.059177875E1,1.603180504E1,-3.884056091E1,-1.025567627E1
4.060177675E1,1.603180504E1,-3.884056091E1,-1.025567627E1
4.061177375E1,1.591036224E1,-3.867116928E1,-1.016180420E1
4.062177175E1,1.591036224E1,-3.867116928E1,-1.016180420E1
4.063176975E1,1.598333931E1,-3.878197098E1,-9.634582520E0
4.064176775E1,1.598333931E1,-3.878197098E1,-9.634582520E0
4.065176575E1,1.600094032E1,-3.884692764E1,-1.016522217E1
4.066176375E1,1.600094032E1,-3.884692764E1,-1.016522217E1
4.067176175E1,1.601072693E1,-3.884090424E1,-1.029608154E1
4.068175975E1,1.601072693E1,-3.884090424E1,-1.029608154E1
4.069175775E1,1.588480568E1,-3.858125687E1,-1.053979492E1
4.070175575E1,1.588480568E1,-3.858125687E1,-1.053979492E1
4.071175275E1,1.566237545E1,-3.890629196E1,-1.035406494E1
4.072175075E1,1.566237545E1,-3.890629196E1,-1.035406494E1
4.073174875E1,1.565547943E1,-3.892484665E1,-1.058813477E1
4.074174675E1,1.565547943E1,-3.892484665E1,-1.058813477E1
4.075174475E1,1.577977753E1,-3.897154236E1,-1.076910400E1
4.076174275E1,1.577977753E1,-3.897154236E1,-1.076910400E1
4.077174075E1,1.561863232E1,-3.916021729E1,-1.100140381E1
4.078173875E1,1.561863232E1,-3.916021729E1,-1.100140381E1
4.079173613E1,1.558802414E1,-3.904222107E1,-1.090759277E1
4.080173413E1,1.558802414E1,-3.904222107E1,-1.090759277E1
4.081173213E1,1.546446896E1,-3.906435394E1,-1.080395508E1
4.082173013E1,1.546446896E1,-3.906435394E1,-1.080395508E1
4.083172813E1,1.555390072E1,-3.917529678E1,-1.073779297E1
4.084172612E1,1.555390072E1,-3.917529678E1,-1.073779297E1
4.085172413E1,1.573409271E1,-3.917687225E1,-1.021173096E1
4.086172213E1,1.573409271E1,-3.917687225E1,-1.021173096E1
4.087172013E1,1.562588882E1,-3.919761658E1,-1.110235596E1
4.088171813E1,1.562588882E1,-3.919761658E1,-1.110235596E1
4.089171513E1,1.529272461E1,-3.932149124E1,-1.118597412E1
4.090171313E1,1.529272461E1,-3.932149124E1,-1.118597412E1
4.091171113E1,1.552084064E1,-3.929935455E1,-1.100567627E1
4.092170913E1,1.552084064E1,-3.929935455E1,-1.100567627E1
4.093170713E1,1.546871758E1,-3.922661591E1,-1.076513672E1
4.094170513E1,1.546871758E1,-3.922661591E1,-1.076513672E1
4.095170312E1,1.553906727E1,-3.946132278E1,-1.088116455E1
4.096170113E1,1.553906727E1,-3.946132278E1,-1.088116455E1
4.097169913E1,1.569332314E1,-3.971328354E1,-1.101617432E1
4.098169613E1,1.569332314E1,-3.971328354E1,-1.101617432E1
4.099169412E1,1.580062962E1,-3.977161026E1,-1.103656006E1
4.100169213E1,1.580062962E1,-3.977161026E1,-1.103656006E1
4.101169013E1,1.568996906E1,-3.987864685E1,-1.082336426E1
4.102168813E1,1.568996906E1,-3.987864685E1,-1.082336426E1
4.103168613E1,1.585848427E1,-3.995157242E1,-1.096258545E1
4.104168413E1,1.585848427E1,-3.995157242E1,-1.096258545E1
4.105168213E1,1.572794437E1,-4.013188934E1,-1.073675537E1
4.106168012E1,1.572794437E1,-4.013188934E1,-1.073675537E1
4.107167713E1,1.573197174E1,-4.044624710E1,-1.082037354E1
4.108167513E1,1.573197174E1,-4.044624710E1,-1.082037354E1
4.109167313E1,1.573863029E1,-4.069089127E1,-1.108996582E1
4.110167112E1,1.573863029E1,-4.069089127E1,-1.108996582E1
4.111166913E1,1.582608891E1,-4.099298477E1,-1.145654297E1
4.112166713E1,1.582608891E1,-4.099298477E1,-1.145654297E1
4.113166513E1,1.564726543E1,-4.092585373E1,-1.139959717E1
4.114166313E1,1.543193150E1,-4.100836182E1,-1.150317383E1
4.115166113E1,1.543193150E1,-4.100836182E1,-1.150317383E1
4.116165913E1,1.542615700E1,-4.131698608E1,-1.157061768E1
4.117165613E1,1.542615700E1,-4.131698608E1,-1.157061768E1
4.118165413E1,1.537176323E1,-4.144003677E1,-1.175036621E1
4.119165213E1,1.537176323E1,-4.144003677E1,-1.175036621E1
4.120165013E1,1.500365067E1,-4.157696152E1,-1.180157471E1
4.121164812E1,1.500365067E1,-4.157696152E1,-1.180157471E1
4.122164613E1,1.449613953E1,-4.169229889E1,-1.172424316E1
4.123164413E1,1.449613953E1,-4.169229889E1,-1.172424316E1
4.124164213E1,1.436058712E1,-4.192013931E1,-1.198553467E1
4.125164013E1,1.436058712E1,-4.192013931E1,-1.198553467E1
4.126163713E1,1.432345772E1,-4.214479065E1,-1.240997314E1
4.127163512E1,1.432345772E1,-4.214479065E1,-1.240997314E1
4.128163313E1,1.405040836E1,-4.235728455E1,-1.276306152E1
4.129163113E1,1.405040836E1,-4.235728455E1,-1.276306152E1
4.130162913E1,1.426698112E1,-4.239912796E1,-1.281976318E1
4.131162713E1,1.426698112E1,-4.239912796E1,-1.281976318E1
4.132162512E1,1.429398918E1,-4.252449036E1,-1.323266602E1
4.133162313E1,1.429398918E1,-4.252449036E1,-1.323266602E1
4.134162113E1,1.454738426E1,-4.239219284E1,-1.394024658E1
4.135161913E1,1.454738426E1,-4.239219284E1,-1.394024658E1
4.136161613E1,1.478038311E1,-4.244097137E1,-1.530322266E1
4.137161413E1,1.478038311E1,-4.244097137E1,-1.530322266E1
4.138161212E1,1.535534382E1,-4.254662704E1,-1.685314941E1
4.139161013E1,1.535534382E1,-4.254662704E1,-1.685314941E1
4.140160813E1,1.545919609E1,-4.262263107E1,-1.842895508E1
4.141160613E1,1.545919609E1,-4.262263107E1,-1.842895508E1
4.142160413E1,1.515264130E1,-4.269408417E1,-2.026275635E1
4.143160212E1,1.515264130E1,-4.269408417E1,-2.026275635E1
4.144160013E1,1.504055595E1,-4.279853058E1,-2.193023682E1
4.145159713E1,1.504055595E1,-4.279853058E1,-2.193023682E1
4.146159513E1,1.496677017E1,-4.277770615E1,-2.350823975E1
4.147159313E1,1.496677017E1,-4.277770615E1,-2.350823975E1
4.148159113E1,1.522090149E1,-4.273328781E1,-2.545202637E1
4.149158912E1,1.522090149E1,-4.273328781E1,-2.545202637E1
4.150158713E1,1.578838158E1,-4.213986206E1,-2.763610840E1
4.151158513E1,1.578838158E1,-4.213986206E1,-2.763610840E1
4.152158313E1,1.725571251E1,-4.135409546E1,-2.903729248E1
4.153158113E1,1.725571251E1,-4.135409546E1,-2.903729248E1
4.154157813E1,1.905196190E1,-4.082121277E1,-2.987603760E1
4.155157612E1,1.905196190E1,-4.082121277E1,-2.987603760E1
4.156157413E1,2.031300735E1,-4.033185577E1,-3.010235596E1
4.157157213E1,2.031300735E1,-4.033185577E1,-3.010235596E1
4.158157013E1,1.976601410E1,-4.097731400E1,-3.082995605E1
4.159156813E1,1.976601410E1,-4.097731400E1,-3.082995605E1
4.160156612E1,1.838967514E1,-4.212758255E1,-3.195941162E1
4.161156413E1,1.838967514E1,-4.212758255E1,-3.195941162E1
4.162156213E1,1.650235748E1,-4.389356613E1,-3.246826172E1
4.163156013E1,1.650235748E1,-4.389356613E1,-3.246826172E1
4.164155713E1,1.509795570E1,-4.664354706E1,-3.148071289E1
4.165155513E1,1.509795570E1,-4.664354706E1,-3.148071289E1
4.166155312E1,1.414956093E1,-5.024480057E1,-2.918457031E1
4.167155113E1,1.414956093E1,-5.024480057E1,-2.918457031E1
4.168154913E1,1.239367485E1,-5.453902054E1,-2.654516602E1
4.169154713E1,1.239367485E1,-5.453902054E1,-2.654516602E1
4.170154513E1,1.021330261E1,-5.724256134E1,-2.557482910E1
4.171154312E1,1.021330261E1,-5.724256134E1,-2.557482910E1
4.172154113E1,8.618085861E0,-5.978068924E1,-2.386395264E1
4.173153913E1,8.618085861E0,-5.978068924E1,-2.386395264E1
4.174153613E1,7.142312050E0,-6.218190002E1,-2.124932861E1
4.175153413E1,7.142312050E0,-6.218190002E1,-2.124932861E1
4.176153213E1,6.461124420E0,-6.439653015E1,-1.809802246E1
4.177153012E1,6.461124420E0,-6.439653015E1,-1.809802246E1
4.178152813E1,7.724035263E0,-6.587471008E1,-1.610998535E1
4.179152562E1,7.724035263E0,-6.587471008E1,-1.610998535E1
4.180152363E1,1.031608963E1,-6.663798523E1,-1.602191162E1
4.181152163E1,1.031608963E1,-6.663798523E1,-1.602191162E1
4.182151963E1,1.301787663E1,-6.740764618E1,-1.653399658E1
4.183151763E1,1.301787663E1,-6.740764618E1,-1.653399658E1
4.184151463E1,1.427842712E1,-6.848133087E1,-1.685101318E1
4.185151262E1,1.427842712E1,-6.848133087E1,-1.685101318E1
4.186151063E1,1.419082928E1,-7.015357208E1,-1.636785889E1
4.187150863E1,1.419082928E1,-7.015357208E1,-1.636785889E1
4.188150663E1,1.419895363E1,-7.216896057E1,-1.528021240E1
4.189150463E1,1.486766243E1,-7.419644928E1,-1.423059082E1
4.190150262E1,1.486766243E1,-7.419644928E1,-1.423059082E1
4.191150063E1,1.625999069E1,-7.605981445E1,-1.356671143E1
4.192149863E1,1.625999069E1,-7.605981445E1,-1.356671143E1
4.193149663E1,1.720603752E1,-7.802573395E1,-1.296557617E1
4.194149363E1,1.720603752E1,-7.802573395E1,-1.296557617E1
4.195149163E1,1.749645996E1,-8.028297424E1,-1.267498779E1
4.196148962E1,1.749645996E1,-8.028297424E1,-1.267498779E1
4.197148763E1,1.708992767E1,-8.282681274E1,-1.220422363E1
4.198148563E1,1.708992767E1,-8.282681274E1,-1.220422363E1
4.199148363E1,1.610493088E1,-8.608544922E1,-1.153173828E1
4.200148163E1,1.610493088E1,-8.608544922E1,-1.153173828E1
4.201147962E1,1.530422592E1,-8.947616577E1,-1.017004395E1
4.202147763E1,1.530422592E1,-8.947616577E1,-1.017004395E1
4.203147463E1,1.369819832E1,-9.323894501E1,-8.319702148E0
4.204147263E1,1.369819832E1,-9.323894501E1,-8.319702148E0
4.205147063E1,1.204562378E1,-9.718122864E1,-6.338439941E0
4.206146863E1,1.204562378E1,-9.718122864E1,-6.338439941E0
4.207146662E1,9.986802101E0,-1.016160736E2,-4.994262695E0
4.208146463E1,9.986802101E0,-1.016160736E2,-4.994262695E0
4.209146263E1,8.250217438E0,-1.065480042E2,-4.090576172E0
4.210146063E1,8.250217438E0,-1.065480042E2,-4.090576172E0
4.211145863E1,6.699453354E0,-1.118610840E2,-3.208068848E0
4.212145662E1,6.699453354E0,-1.118610840E2,-3.208068848E0
4.213145362E1,5.539582253E0,-1.180763626E2,-1.831481934E0
4.214145163E1,5.539582253E0,-1.180763626E2,-1.831481934E0
4.215144963E1,4.202470779E0,-1.250060043E2,4.319458008E-1
4.216144763E1,4.202470779E0,-1.250060043E2,4.319458008E-1
4.217144563E1,3.500816345E0,-1.322123108E2,2.846923828E0
4.218144362E1,3.500816345E0,-1.322123108E2,2.846923828E0
4.219144163E1,3.259854317E0,-1.399519653E2,5.909606934E0
4.220143963E1,3.259854317E0,-1.399519653E2,5.909606934E0
4.221143763E1,3.133543015E0,-1.477489319E2,8.471679688E0
4.222143563E1,3.133543015E0,-1.477489319E2,8.471679688E0
4.223143263E1,2.493385315E0,-1.553931274E2,1.073687744E1
4.224143062E1,2.493385315E0,-1.553931274E2,1.073687744E1
4.225142863E1,1.188259125E0,-1.629363708E2,1.323474121E1
4.226142663E1,1.188259125E0,-1.629363708E2,1.323474121E1
4.227142463E1,-4.089164734E-2,-1.698460388E2,1.652844238E1
4.228142263E1,-4.089164734E-2,-1.698460388E2,1.652844238E1
4.229142062E1,-8.683605194E-1,-1.760673370E2,2.039178467E1
4.230141863E1,-8.683605194E-1,-1.760673370E2,2.039178467E1
4.231141663E1,-1.992671967E0,-1.819555664E2,2.367663574E1
4.232141463E1,-1.992671967E0,-1.819555664E2,2.367663574E1
4.233141163E1,-5.043106079E0,-1.871239471E2,2.564477539E1
4.234140963E1,-5.043106079E0,-1.871239471E2,2.564477539E1
4.235140762E1,-1.073938751E1,-1.911233063E2,2.556994629E1
4.236140563E1,-1.073938751E1,-1.911233063E2,2.556994629E1
4.237140363E1,-1.814991379E1,-1.935633850E2,2.457568359E1
4.238140163E1,-1.814991379E1,-1.935633850E2,2.457568359E1
4.239139963E1,-2.492453003E1,-1.933989716E2,2.354302979E1
4.240139762E1,-2.492453003E1,-1.933989716E2,2.354302979E1
4.241139563E1,-3.166703796E1,-1.910882416E2,2.246484375E1
4.242139263E1,-3.166703796E1,-1.910882416E2,2.246484375E1
4.243139063E1,-3.746686935E1,-1.882809143E2,2.137512207E1
4.244138863E1,-3.746686935E1,-1.882809143E2,2.137512207E1
4.245138663E1,-4.208612823E1,-1.860267181E2,1.975305176E1
4.246138462E1,-4.208612823E1,-1.860267181E2,1.975305176E1
4.247138263E1,-4.603586578E1,-1.834672241E2,1.741156006E1
4.248138063E1,-4.603586578E1,-1.834672241E2,1.741156006E1
