"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.824116208E0,3.353652996E-1,-4.187658906E-2,-1.522755289E-1
3.834114208E0,4.876066223E-1,6.513213515E-3,-4.673762794E-1
3.844113208E0,4.989095825E-1,3.508504808E-2,-5.414156243E-1
3.854111208E0,3.808961061E-1,7.006250739E-2,-5.437403311E-1
3.864109208E0,1.230239555E-1,2.744098306E-3,-4.902739759E-1
3.874107208E0,-1.195425233E-1,-9.505701542E-2,-3.428528054E-1
3.884105208E0,-3.026890120E-1,-1.258279878E-1,-2.307125647E-1
3.894103208E0,-4.058163545E-1,-1.093978965E-1,-2.039222306E-1
3.904101208E0,-2.207864776E-1,-1.825032949E-1,-6.293416679E-2
3.914099208E0,-7.148016483E-2,-1.267068243E-1,-1.871787286E-1
3.924097208E0,-9.976694763E-2,-4.184618354E-2,-2.732743013E-1
3.934095208E0,-1.260338098E-1,-3.307945311E-2,-1.956378955E-1
3.944093208E0,-1.367315832E-1,-4.188652933E-2,-1.891860777E-1
3.954091208E0,3.824999973E-1,-2.837226909E-1,2.857388109E-3
3.964089208E0,3.698708886E-1,-1.240954578E-1,1.100039604E-1
3.974088208E0,2.204853460E-1,1.834914744E-2,-1.619678736E-3
3.984086208E0,1.142314973E-1,-9.792916775E-2,-5.232380927E-3
3.994084208E0,-9.755640775E-2,-5.509831309E-2,7.044608474E-2
4.004082208E0,-2.153473976E-1,-1.052504665E-1,1.717031953E-1
4.014080208E0,-2.261703014E-2,-9.404076934E-2,2.396115884E-1
4.024078208E0,2.431588018E-1,-1.163712859E-1,3.998706132E-1
4.034076208E0,1.715488288E-1,-4.223443866E-3,4.994741312E-1
4.044074208E0,5.672003835E-2,1.336667651E-1,3.924700847E-1
4.054072208E0,7.439792544E-2,3.076103210E-2,3.125298759E-1
4.064070208E0,1.253818452E-1,1.968172789E-2,1.995049515E-1
4.074068208E0,1.457897973E-1,1.310700166E-1,-2.482113808E-2
4.084066208E0,1.068034869E-1,1.215296996E-1,-1.802801836E-1
4.094064208E0,9.655068666E-2,9.901674986E-2,-1.945874432E-1
4.104063208E0,3.505668908E-2,5.171102107E-2,-7.013705939E-2
4.114061208E0,1.191323411E-1,-5.994799376E-2,7.910522640E-2
4.124059208E0,2.544032899E-1,-6.333996356E-2,4.537088513E-2
4.134057208E0,3.272908795E-1,-7.698970377E-2,-1.764075726E-2
4.144055208E0,2.292924222E-1,-7.997412264E-2,-4.408098936E-2
4.154053208E0,1.224626228E-1,-1.148013085E-1,-2.911223423E-1
4.164051208E0,7.961334944E-2,-1.022315490E-1,-4.944838250E-1
4.174049208E0,1.095078242E-1,-2.469162226E-2,-5.917662907E-1
4.184047208E0,2.254335523E-1,-5.372889519E-2,-4.251323390E-1
4.194045208E0,2.570713744E-1,-1.410991609E-2,-3.484601390E-1
4.204043208E0,2.797126704E-1,1.975885266E-1,-4.405929619E-1
4.214042208E0,5.228211862E-1,3.198812878E-1,-5.393936571E-1
4.224040208E0,6.679958564E-1,4.453163427E-1,-4.399059141E-1
4.234038208E0,8.194244161E-1,6.359221244E-1,-1.866396153E-1
4.244036208E0,1.054538034E0,8.738921070E-1,-1.271401030E-1
4.254035208E0,1.509480355E0,1.115473915E0,-6.691524357E-2
4.264034208E0,1.899076826E0,1.302429280E0,5.856658906E-2
4.274032208E0,2.139796754E0,1.264570897E0,1.211469993E-1
4.284030208E0,2.307576175E0,1.247374821E0,1.926479217E-1
4.294028208E0,2.730525749E0,1.032036486E0,4.542634597E-1
4.304026208E0,3.221992410E0,7.554696178E-1,6.927219772E-1
4.314024208E0,2.944121905E0,1.403473844E0,5.563178381E-1
4.359995042E0,-1.381258518E-2,1.983249834E-1,-1.466705049E0
4.369992042E0,1.430386823E-1,2.532575279E-1,-5.330134678E-1
4.379990042E0,1.846419141E-1,1.138645846E-1,5.371375090E-1
4.389987042E0,1.228213495E-1,4.564921260E-3,1.372240942E0
4.399985042E0,2.393674672E-2,7.835736752E-2,1.796265233E0
4.409982042E0,1.623771787E-3,-1.305580929E-1,1.694520757E0
4.419980042E0,-6.587297738E-2,-3.941891661E-1,1.333893732E0
4.429977042E0,-3.796915796E-1,-3.260527316E-1,9.837770766E-1
4.439975042E0,-6.319261372E-1,-1.234724370E-1,8.011153221E-1
4.449972042E0,-6.513494182E-1,3.081161052E-2,8.312623966E-1
4.459970042E0,-4.483647886E-1,-2.153938830E-2,7.715079457E-1
4.469967042E0,-1.532923597E-1,-2.385605514E-1,5.511620557E-1
4.479965042E0,-6.811655402E-2,-3.730181524E-1,3.524420929E-1
4.489962042E0,1.297497153E-2,-3.049431136E-1,2.678667963E-2
4.499960042E0,8.845843256E-2,-2.582937348E-1,6.909245431E-2
4.509957042E0,1.635548079E-1,-1.274137527E-1,5.075102520E-1
4.519955042E0,1.973186776E-1,4.889646381E-2,5.184123856E-1
4.529953042E0,1.462289232E-1,-1.631753236E-2,2.449924886E-1
4.539950042E0,1.631694764E-2,-1.095779908E-1,-2.701413631E-3
4.549947042E0,-1.452106306E-1,-6.598582864E-4,-1.142382216E-1
4.559945042E0,-1.736681521E-1,1.212174582E-1,-8.882739186E-2
4.569943042E0,-8.241387337E-2,1.098507634E-1,8.728138804E-3
4.579940042E0,-5.415311068E-2,2.837975353E-2,1.105316716E-1
4.589938042E0,-9.459069997E-2,-6.794435352E-2,4.872543275E-2
4.599935042E0,-5.874609858E-2,-6.133115262E-2,1.442730296E-1
4.609933042E0,4.340797484E-2,4.483761907E-2,3.754356837E-1
4.619930042E0,1.373803318E-1,1.209145725E-1,2.986067784E-1
4.629928042E0,2.915766710E-1,5.367188483E-2,2.069218522E-1
4.639925042E0,3.824029335E-1,-8.733167410E-2,3.014865321E-1
4.649923042E0,2.734082025E-1,-1.355106845E-1,2.478336507E-1
4.659920042E0,7.092321754E-2,-1.128594482E-1,2.665950269E-1
4.669918042E0,-9.670856148E-2,-4.579656243E-2,3.848374218E-1
4.679915042E0,-6.167701542E-2,-5.800320983E-2,4.432388270E-1
4.689913042E0,1.176038790E-1,-1.756907040E-1,3.517182076E-1
4.699910042E0,3.071366966E-1,-3.102406910E-1,2.327250302E-1
4.709908042E0,3.417858347E-1,-3.074197018E-1,7.935080945E-2
4.719905042E0,2.676220903E-1,-1.702601025E-1,-2.122703004E-1
4.729903042E0,2.043122399E-1,-6.101686478E-2,-1.509815401E-1
4.739900042E0,2.397118682E-1,-1.295567572E-2,2.216498190E-1
4.749898042E0,1.185800716E-1,-1.054788002E-1,-1.389777911E-1
4.759895292E0,-8.209520012E-2,-1.772475252E-1,-2.197670156E-1
4.769893292E0,-2.000051808E-1,-1.376294231E-1,-1.263092136E-1
4.779890292E0,-3.442527750E-1,-9.569465429E-2,-2.680381197E-1
4.789888292E0,-4.274735641E-1,-9.100255609E-2,-1.483836222E-1
4.799885292E0,-3.440437371E-1,-5.776318163E-2,1.477942228E-1
4.809883292E0,-2.286702785E-1,-1.771957773E-1,1.903982055E-1
4.819880292E0,-1.840089530E-1,-2.862302694E-1,2.501088023E-2
4.829878292E0,-2.874020514E-1,-1.622368455E-1,-5.035505176E-2
4.839875292E0,-3.601247495E-1,-2.449223220E-2,-4.771912694E-2
4.849873292E0,-2.011643913E-1,-6.278155446E-3,-2.766335267E-1
4.859870292E0,-1.645590672E-1,1.864969432E-2,-3.873160565E-1
4.869868292E0,-1.599821591E-1,1.098788300E-1,-2.850950325E-1
4.879865292E0,-1.892708623E-1,1.896982938E-1,-1.246567905E-1
4.889863292E0,-3.196003291E-1,1.850292921E-1,-1.026765221E-1
4.899860292E0,-4.278223506E-1,9.440329671E-2,-1.016222692E-1
4.909858292E0,-4.321893436E-1,2.893816262E-2,8.925774693E-3
4.919855292E0,-4.046416488E-1,3.903074920E-2,5.067021668E-2
4.929853292E0,-3.562550622E-1,7.355417222E-2,-1.633828998E-2
4.939850292E0,-2.110631427E-1,7.729083538E-2,1.509780318E-1
4.949848292E0,-2.061845183E-2,7.883216143E-2,4.436516404E-1
4.959845292E0,1.133278102E-2,4.298668295E-2,5.469555688E-1
4.969843292E0,-1.742908806E-2,-3.522567362E-2,5.042948681E-1
4.979841292E0,-1.593012509E-1,-8.691710651E-2,4.016013891E-1
4.989838292E0,-2.847453690E-1,-3.546073169E-2,2.860563147E-1
4.999835292E0,-3.407321665E-1,6.566130817E-3,7.725692153E-2
5.009833292E0,-2.945692760E-1,1.293930352E-2,-1.122875905E-1
5.019831292E0,-2.362549943E-1,3.269704521E-2,-1.180973840E-1
5.029828292E0,-1.838890851E-1,9.058214128E-2,-2.093116093E-1
5.039826292E0,-8.273751676E-2,7.486365616E-2,-2.020563841E-1
5.049823292E0,-4.845412195E-2,-6.381417274E-2,-1.840761960E-2
5.059821292E0,-1.869234976E-1,-1.828164133E-1,1.496641624E-1
5.069818292E0,-3.078018174E-1,-1.889846411E-1,1.559048957E-1
5.079816292E0,-2.498664352E-1,-1.742262688E-1,1.698844188E-1
5.089813292E0,-1.390804097E-1,-1.574432981E-1,2.656442696E-1
5.099811292E0,-1.249620152E-1,-7.345360011E-2,-6.896966279E-2
5.109808292E0,-2.688011813E-1,-3.050872475E-2,-2.820802081E-1
5.119806292E0,-2.719165778E-1,-1.147399127E-1,-2.094267994E-1
5.129803292E0,-2.423998332E-1,-1.970257321E-1,-1.809760022E-1
5.139801292E0,-3.598677644E-1,-9.147618055E-2,-1.230224937E-1
5.149798292E0,-3.701986250E-1,5.859553277E-2,1.081202799E-1
5.159796292E0,-1.750314304E-1,-2.794501305E-2,2.293856853E-1
5.169793292E0,-4.490515441E-2,-1.841495785E-1,2.192881286E-1
5.179791292E0,-1.156672812E-1,-6.450823724E-2,1.523761010E-1
5.189788292E0,-2.838726720E-1,1.238791108E-1,2.365806842E-1
5.199786292E0,-1.802617648E-1,1.648517203E-1,4.544572949E-1
5.209783292E0,-2.975706518E-2,1.148948640E-2,2.220193630E-1
5.219781292E0,-5.673816472E-2,-1.064479762E-1,1.533981943E-1
5.229778292E0,-1.456038558E-1,-7.323637605E-2,2.589293271E-1
5.239776292E0,-2.357758150E-1,6.119900554E-2,2.388418025E-1
5.249773292E0,-1.605601564E-1,1.138075742E-1,7.581967592E-2
5.259771292E0,-4.921016693E-3,8.304800391E-2,1.437888801E-2
5.269768292E0,7.120329916E-2,8.909724087E-2,-3.916055739E-2
5.279766292E0,9.105605811E-2,1.576654923E-1,-6.088354826E-2
5.289763292E0,1.339763752E-1,1.267559409E-1,-6.040816963E-2
5.299761292E0,1.547348678E-2,2.194576979E-2,4.493819118E-2
5.309758292E0,-1.603060949E-1,1.615761101E-2,2.382067949E-1
5.319756292E0,-2.086491197E-1,-1.645728081E-2,2.995721537E-1
5.329753292E0,-2.195030138E-1,-1.516674185E-1,1.742616445E-1
5.339751292E0,-2.558832201E-1,-1.665839580E-1,1.694353527E-1
5.349748292E0,-2.662865862E-1,-1.021681067E-1,1.878599292E-1
5.359746292E0,-1.980603969E-1,-7.704437524E-2,1.783880246E-1
5.369743292E0,-1.145504630E-1,-2.882238775E-2,2.412993872E-1
5.379741292E0,-9.140835285E-2,1.871810675E-2,2.568623364E-1
5.389738292E0,-1.229385862E-1,1.524924606E-2,2.496182209E-1
5.399736292E0,-7.791824162E-2,-3.239386708E-2,3.021548688E-1
5.409733292E0,-9.549263299E-2,-7.273234606E-2,1.583519554E-1
5.419731292E0,-8.826752096E-2,-7.511128575E-2,4.179999053E-2
5.429728292E0,8.805965245E-2,-8.255625308E-2,-4.405876994E-3
5.439726292E0,7.325304061E-2,-2.718604445E-2,-1.060035878E-1
5.449723292E0,5.299390018E-2,1.263907823E-1,-1.095768213E-1
5.459721292E0,-1.606405556E-2,1.294570622E-1,-1.359360695E-1
5.469719292E0,-1.629747641E-1,-7.613074780E-3,-6.710849404E-2
5.479716292E0,-1.557636854E-1,-9.722662479E-2,-1.363278329E-2
5.489714292E0,-1.674078307E-1,4.377517998E-3,2.410807014E-2
5.499711292E0,-2.016371387E-1,1.736412549E-1,7.794923186E-3
5.509709292E0,-7.073990732E-2,2.082596952E-1,6.238862157E-2
5.519706292E0,4.054751694E-3,1.452316806E-1,2.190191567E-2
5.529704292E0,-7.268030584E-2,8.439958781E-2,-4.460256100E-3
5.539701292E0,-9.647613466E-2,5.313423336E-2,9.285319984E-2
5.549699292E0,-1.409062028E-2,5.491324872E-2,3.712876689E-1
5.559696292E0,-1.029908100E-1,1.367494172E-1,4.976992089E-1
5.569694292E0,-8.697791755E-2,1.404767248E-1,3.884398913E-1
5.579691292E0,-7.109541804E-2,6.475791335E-2,3.124512309E-1
5.589689292E0,-1.663497770E-1,-2.029071540E-2,1.403530562E-1
5.599686292E0,-2.757769096E-1,2.387535095E-2,1.357431114E-1
5.609684292E0,-2.648087025E-1,1.251476642E-1,7.331531346E-2
5.619681292E0,-1.690897822E-1,6.025555730E-2,-1.206280589E-2
5.629679292E0,-1.912925372E-1,-2.413409024E-2,2.128737330E-2
5.639676292E0,-2.603045923E-1,4.507940143E-2,9.098852277E-2
5.649674292E0,-2.719554618E-1,6.121742427E-2,1.768268180E-1
5.659671292E0,-2.371794391E-1,2.861861229E-2,2.767738599E-1
5.669669292E0,-1.699969777E-1,4.782671571E-2,3.925557464E-1
5.679666292E0,-7.727797151E-2,3.949209452E-3,3.686160761E-1
5.689664292E0,-5.095439136E-2,-1.420247751E-1,2.406421602E-1
5.699661292E0,-1.253260043E-1,-1.956183073E-1,1.395666057E-1
5.709659292E0,-1.596164158E-1,-1.989225689E-1,8.475129783E-2
5.719656292E0,-1.229043800E-1,-1.336080006E-1,-6.741254926E-3
5.729654292E0,-1.186771354E-1,1.782816052E-3,-3.517977297E-2
5.739651292E0,-1.159846388E-1,1.221916044E-1,3.225148737E-2
5.749649292E0,-9.343485162E-2,1.590030429E-1,8.342690349E-2
5.759646500E0,-1.457009196E-2,5.959160596E-2,1.314734745E-1
5.769644500E0,-8.121373236E-2,-4.615879744E-2,1.255034673E-1
5.779642500E0,-2.488841030E-1,-1.993988246E-2,1.521299332E-1
5.789639500E0,-2.628058849E-1,9.246728361E-2,2.327653760E-1
5.799637500E0,-1.670450109E-1,6.528094679E-2,1.760052842E-1
5.809634500E0,-1.221541822E-1,-5.176773906E-2,2.190244192E-1
5.819632500E0,-1.836117809E-1,-4.095799148E-2,4.211392754E-1
5.829629500E0,-1.394629638E-1,-2.969800830E-2,5.157232511E-1
5.839627500E0,-6.598612100E-2,-6.511985600E-2,4.856527752E-1
5.849624500E0,1.129690835E-1,-1.240495571E-1,4.370980811E-1
5.859622500E0,1.521465978E-1,-1.448159435E-1,2.840530586E-1
5.869619500E0,1.694561103E-1,-7.920053601E-2,2.224514723E-1
5.879617500E0,1.736004706E-1,2.621365249E-2,1.350958246E-1
5.889614500E0,1.389349602E-1,3.574812233E-2,6.137529910E-2
5.899612500E0,1.931993142E-2,6.307040691E-2,7.706630230E-2
5.909609500E0,-7.356308922E-2,6.616358399E-2,1.864063114E-1
5.919607500E0,-1.129753692E-1,-5.699748874E-2,1.588255799E-1
5.929604500E0,-8.098700657E-2,-1.444703731E-1,1.222646946E-1
5.939602500E0,-2.502447501E-2,-1.094432124E-1,1.353104174E-1
5.949599500E0,2.147784635E-2,-8.839440554E-2,9.877409041E-2
5.959597500E0,6.280128881E-2,-1.222670335E-1,1.039202249E-1
5.969594500E0,6.242034271E-2,-1.629285711E-1,8.116461575E-2
5.979592500E0,1.569392681E-2,-1.524807662E-1,1.045230728E-1
5.989589500E0,3.328235149E-3,-9.175216913E-2,1.844352150E-1
5.999587500E0,-6.541923344E-2,-6.551951319E-2,1.522866386E-1
6.009584500E0,-6.891323715E-2,-8.052493036E-2,1.420516723E-1
6.019582500E0,-1.925838947E-2,-1.071344393E-1,1.886417019E-1
6.029580500E0,-6.054791808E-4,-6.748417765E-2,1.659661996E-1
6.039577500E0,5.195251107E-2,-5.081815124E-2,1.299420887E-1
6.049575500E0,1.737462124E-1,-8.414406449E-2,5.288163364E-2
6.059572500E0,1.926733571E-1,-1.063266465E-1,5.712612748E-2
6.069570500E0,1.715320180E-1,-7.981537074E-2,6.306806803E-2
6.079567500E0,1.883908564E-1,-8.325645715E-2,6.798557639E-2
6.089565500E0,1.552869911E-1,-8.775442779E-2,1.475615036E-1
6.099562500E0,8.839586735E-2,-4.254814178E-2,1.843521845E-1
6.109560500E0,2.504318610E-2,-1.406810850E-2,1.402852285E-1
6.119557500E0,2.044654369E-2,-2.742899626E-2,1.189002067E-1
6.129555500E0,4.563050151E-2,-7.376613379E-2,9.767013609E-2
6.139552500E0,-2.079547629E-2,-5.708578169E-2,2.674504745E-1
6.149550500E0,-7.052999228E-2,-1.436280817E-2,3.264436179E-1
6.159547500E0,2.435102195E-2,-7.444850385E-2,2.316748703E-1
6.169545500E0,7.462845191E-2,-1.771998703E-1,1.922324771E-1
6.179542500E0,7.663755521E-2,-1.751553914E-1,2.020704174E-1
6.189540500E0,3.945554942E-3,-8.928493649E-2,2.478032452E-1
6.199537500E0,1.449685559E-2,-2.316754550E-2,1.871471536E-1
6.209535500E0,1.203086548E-1,-8.278838754E-2,1.063438958E-1
6.219532500E0,1.740017357E-1,-1.476012647E-1,9.878110707E-2
6.229530500E0,1.982619797E-1,-1.022514296E-1,7.500808239E-2
6.239528500E0,1.563162473E-1,-7.025546551E-2,3.253741622E-2
6.249525500E0,3.471374989E-2,-1.038465500E-1,1.135020572E-1
6.259523500E0,-9.776281446E-2,-9.318473697E-2,2.008781701E-1
6.269520500E0,-1.561832231E-1,-9.916614622E-2,2.108903575E-1
6.279518500E0,-1.337185130E-1,-1.661237821E-1,1.759754634E-1
6.289515500E0,-9.407468319E-2,-2.304811612E-1,1.368043810E-1
6.299513500E0,-8.433731496E-3,-1.991520721E-1,1.264156330E-1
6.309510500E0,6.946039036E-2,-1.171738163E-1,4.808106959E-2
6.319508500E0,1.192593719E-1,-6.331160456E-2,7.592375636E-2
6.329505500E0,1.446399423E-1,-3.865009546E-4,1.670789248E-1
6.339503500E0,7.700943813E-2,-1.303607494E-2,1.324423581E-1
6.349500500E0,-2.811765209E-2,-9.893050343E-2,9.254739046E-2
6.359498500E0,-1.491880529E-1,-1.876736954E-1,1.418288934E-1
6.369495500E0,-1.824071082E-1,-1.882660183E-1,1.008679783E-1
6.379493500E0,-2.201991248E-1,-7.534605145E-2,6.797680557E-2
6.389491500E0,-2.270783740E-1,-8.007177114E-3,9.211878955E-2
6.399488500E0,-1.009568560E-1,-9.270585001E-2,8.979335189E-2
6.409486500E0,4.809890360E-2,-1.453530103E-1,1.582700944E-1
6.419483500E0,6.903792903E-2,-3.725524217E-2,2.494895822E-1
6.429481500E0,9.146565557E-2,4.209322840E-2,2.772691190E-1
6.439478500E0,1.335713093E-1,4.889792562E-2,2.822649801E-1
6.449476500E0,1.444271037E-1,-3.796012402E-3,3.644382405E-1
6.459473500E0,7.456617907E-2,-7.481658608E-2,3.198760253E-1
6.469471500E0,-1.371186689E-2,-2.043248114E-1,2.622265720E-1
6.479468500E0,-9.785154596E-2,-2.385830632E-1,1.396075362E-1
6.489466500E0,-1.729963070E-1,-1.842434263E-1,4.649705887E-2
6.499463500E0,-1.549026829E-1,-1.043578890E-1,7.698444128E-3
6.509461500E0,-4.437627375E-2,-9.654103875E-2,3.661409497E-2
6.519458500E0,7.735763982E-2,-1.284919792E-1,2.617389143E-2
6.529456500E0,1.285064511E-1,-9.587971866E-2,2.480213463E-2
6.539454500E0,5.554942578E-2,-2.801517963E-2,8.146165431E-2
6.549451500E0,1.134111330E-2,-1.669000000E-2,1.459593666E-1
6.559449500E0,2.170252562E-2,-7.241104156E-2,1.166431814E-1
6.569446500E0,1.534017026E-3,-9.193547934E-2,9.248365581E-2
6.579444500E0,3.480701298E-3,-9.689421058E-2,9.744092524E-2
6.589441500E0,7.709553838E-4,-9.394107431E-2,9.088093400E-2
6.599439500E0,1.638536006E-3,-4.556969047E-2,6.395859897E-2
6.609436500E0,2.918476894E-2,1.213589609E-3,7.072616637E-2
6.619434500E0,7.558988035E-2,5.803946257E-3,8.349940896E-2
6.629431500E0,1.086656789E-1,3.173927128E-2,5.797982097E-2
6.639429500E0,9.699127436E-2,2.726205826E-2,3.678483367E-3
6.649426500E0,3.930381417E-2,-9.237431288E-3,3.226084292E-2
6.659424500E0,7.763202041E-3,-1.976066530E-2,8.864963651E-3
6.669422500E0,-1.773314327E-3,-1.549629092E-2,-7.490341723E-2
6.679419500E0,-5.000918895E-2,-4.476043582E-4,-4.649822831E-2
6.689417500E0,-8.247746184E-2,2.571313083E-2,-4.649121165E-3
6.699414500E0,-1.184859315E-1,7.489990890E-3,3.610714138E-2
6.709412500E0,-1.565175377E-1,-9.419864416E-3,1.382100517E-1
6.719409500E0,-1.059677736E-1,-2.210656822E-2,2.903534335E-1
6.729407500E0,-4.228297055E-2,-8.716941386E-2,2.136829877E-1
6.739404500E0,-1.262033790E-2,-1.495805472E-1,1.172173780E-1
6.749402500E0,3.796450943E-3,-1.254134202E-1,8.750358224E-2
6.759398875E0,-3.939824671E-2,-2.816866904E-2,6.656002522E-2
6.769396875E0,-8.471928433E-2,4.535539001E-2,1.122665405E-1
6.779394875E0,-1.709986058E-1,5.299857795E-2,1.946029383E-1
6.789391875E0,-2.266168825E-1,2.735619843E-3,1.623116899E-1
6.799389875E0,-2.144654913E-1,-1.111590779E-1,2.045005202E-2
6.809386875E0,-1.494554168E-1,-2.171638352E-1,1.189908385E-3
6.819384875E0,-3.046253175E-2,-1.349370727E-1,-4.898387969E-2
6.829381875E0,1.864574745E-2,-2.915509433E-2,-1.355080533E-1
6.839379875E0,1.420800313E-2,-2.393791616E-2,-1.123513252E-1
6.849376875E0,1.659878343E-3,-3.136154115E-3,-8.663410127E-2
6.859374875E0,-3.557095170E-2,1.774279118E-2,-7.702888012E-2
6.869371875E0,-2.391408876E-2,3.866295934E-2,2.100846112E-2
6.879369875E0,2.848105654E-2,2.954130292E-2,3.796012402E-3
6.889366875E0,3.819342792E-2,8.779301941E-3,-5.040709198E-2
6.899364875E0,5.401716292E-2,1.657422513E-2,-5.596896350E-2
6.909362875E0,6.484562159E-3,4.554834813E-2,-1.438999772E-2
6.919359875E0,1.586028010E-2,9.859224200E-2,1.534835637E-2
6.929357875E0,6.201673865E-2,1.087082174E-1,3.590307355E-2
6.939354875E0,1.027023961E-1,1.367795303E-1,1.619064778E-1
6.949352875E0,7.208008915E-2,2.075100821E-1,1.965822208E-1
6.959349875E0,6.468774676E-2,2.146431005E-1,1.586782300E-1
6.969347875E0,1.260871656E-1,1.123136106E-1,1.602055228E-1
6.979344875E0,5.522622094E-2,8.667970955E-2,2.092227316E-1
6.989342875E0,4.692799866E-2,1.889621294E-1,3.224610794E-1
6.999340875E0,8.445177421E-2,2.095694715E-1,2.043876690E-1
7.009337875E0,9.348733038E-2,1.101787922E-1,1.297736889E-1
7.019335875E0,4.821087778E-2,6.366448402E-2,1.513551772E-1
7.029332875E0,-2.533744723E-3,2.194319701E-1,2.761873841E-1
7.039330875E0,2.214223623E-2,3.238503778E-1,2.284998322E-1
7.049327875E0,1.026529871E-1,1.971327361E-1,3.874014258E-2
7.059325875E0,4.418433890E-2,7.725838333E-2,7.458708286E-3
7.069322875E0,-1.061838283E-1,6.364781946E-2,3.813203216E-2
7.079320875E0,-1.890531997E-1,7.105624169E-2,7.733702838E-2
7.089318875E0,-1.471966374E-1,9.562448770E-2,1.236703652E-1
7.099315875E0,-1.317272437E-1,1.075352660E-1,1.512212759E-1
7.109313875E0,-1.380819976E-1,6.004885823E-2,1.911308616E-1
7.119310875E0,-7.301213533E-2,-4.500046402E-2,2.008828479E-1
7.129308875E0,1.879879832E-4,-1.102931052E-1,2.065756971E-1
7.139305875E0,-3.547929659E-2,1.726244241E-2,3.398594695E-1
7.149303875E0,-8.315617740E-2,1.729986459E-1,3.212968987E-1
7.159300875E0,-4.918794751E-2,1.213130602E-1,2.583153695E-1
7.169298875E0,4.156332448E-2,-3.882872790E-2,2.886530632E-1
7.179296875E0,3.251358882E-2,-8.243141502E-2,2.418379158E-1
7.189293875E0,-4.360137150E-2,2.179871231E-2,1.982650495E-1
7.199291875E0,-1.030127370E-1,9.826216668E-2,9.484826982E-2
7.209288875E0,-4.710823908E-2,-1.658299595E-2,-3.434362113E-2
7.219286875E0,-1.296386182E-2,-6.669977367E-2,-1.270816308E-1
7.229283875E0,-1.160409182E-2,8.600903392E-2,-1.108988768E-1
7.239281875E0,2.322309405E-2,2.103377956E-1,-1.098966640E-1
7.249278875E0,8.132482946E-2,1.695669150E-1,-7.952388704E-2
7.259276875E0,1.137819926E-1,1.029250288E-1,2.484306514E-2
7.269274875E0,1.037863237E-1,1.175524235E-1,9.179543853E-2
7.279271875E0,8.068397462E-2,1.114005679E-1,2.091081262E-2
7.289269875E0,-1.568661779E-3,1.030124447E-1,5.294770718E-2
7.299266875E0,-4.661824241E-2,7.808781087E-2,2.214065748E-1
7.309264875E0,-3.956123784E-2,1.043804008E-1,2.401170802E-1
7.319261875E0,-1.045189798E-3,1.125562701E-1,1.531005710E-1
7.329259875E0,6.236713305E-2,8.982258797E-2,1.370347613E-1
7.339256875E0,3.920601949E-2,1.161742347E-1,2.241044801E-1
7.349254875E0,6.901322454E-3,1.674636716E-1,1.962606239E-1
7.359252875E0,1.651546061E-3,1.484263068E-1,1.167800063E-1
7.369249875E0,-4.689057648E-2,6.500758946E-2,4.853130519E-2
7.379247875E0,-1.263318716E-1,2.870222747E-2,-2.235390544E-3
7.389244875E0,-1.629697940E-1,1.070663193E-1,-8.073543012E-2
7.399242875E0,-1.109455083E-1,1.577844831E-1,-1.141733176E-1
7.409239875E0,-8.130261004E-3,1.301598975E-1,-2.098507226E-2
7.419237875E0,-3.228554741E-2,8.830874383E-2,-7.491394222E-2
7.429234875E0,-1.134261896E-1,2.690011561E-3,-1.085032725E-1
7.439232875E0,-1.607902443E-1,-9.531224638E-2,-1.751416504E-2
7.449230875E0,-2.246760455E-1,-6.615685970E-2,1.005721092E-4
7.459227875E0,-1.877464932E-1,8.446683079E-2,1.210315168E-2
7.469225875E0,-7.594963029E-2,9.308416486E-2,1.885727048E-2
7.479222875E0,7.733366624E-2,1.008498520E-2,1.887422740E-2
7.489220875E0,5.132642046E-2,3.312359959E-2,7.327262878E-2
7.499217875E0,-1.394879606E-1,1.667859793E-1,8.315091491E-2
7.509215875E0,-3.023182985E-1,1.978536978E-1,1.857414830E-1
7.519213875E0,-2.210180274E-1,2.761786133E-2,2.796495205E-1
7.529210875E0,-6.181033194E-2,-5.019425333E-2,2.181870979E-1
