"Time (s)","X (hPa)"
4.136014790E3,1.016150360E3
4.136961358E3,1.016157761E3
4.137907764E3,1.016165695E3
4.138854210E3,1.016171112E3
4.139800599E3,1.016172180E3
4.140746932E3,1.016174698E3
4.141693492E3,1.016176529E3
4.142640020E3,1.016176529E3
4.143586493E3,1.016176224E3
4.144533029E3,1.016174088E3
4.145479509E3,1.016173630E3
4.146425931E3,1.016173630E3
4.147372313E3,1.016174164E3
4.148318698E3,1.016174393E3
4.149265162E3,1.016176682E3
4.150211582E3,1.016176682E3
4.151158016E3,1.016175461E3
4.152104461E3,1.016173706E3
4.153050746E3,1.016172180E3
4.153996970E3,1.016171722E3
4.154943313E3,1.016171722E3
4.155889784E3,1.016173401E3
4.156836102E3,1.016176987E3
4.157782500E3,1.016179276E3
4.158728815E3,1.016181641E3
4.159675136E3,1.016183014E3
4.160621443E3,1.016185379E3
4.161567750E3,1.016186447E3
4.162514090E3,1.016189423E3
4.163460563E3,1.016190262E3
4.164407215E3,1.016193085E3
4.165353677E3,1.016193619E3
4.166300039E3,1.016195145E3
4.167246367E3,1.016196213E3
4.168192722E3,1.016198196E3
4.169138963E3,1.016199799E3
4.170085168E3,1.016201248E3
4.171031363E3,1.016203537E3
4.171977546E3,1.016204834E3
4.172923835E3,1.016205292E3
4.173870108E3,1.016206589E3
4.174816357E3,1.016208649E3
4.175762511E3,1.016209259E3
4.176708707E3,1.016210785E3
4.177654992E3,1.016212616E3
4.178601161E3,1.016214981E3
4.179547369E3,1.016214981E3
4.180493577E3,1.016215591E3
4.181439877E3,1.016215668E3
4.182386055E3,1.016215897E3
4.183332348E3,1.016216660E3
4.184278615E3,1.016217575E3
4.185224881E3,1.016217957E3
4.186171084E3,1.016217957E3
4.187117537E3,1.016217957E3
4.188063867E3,1.016216354E3
4.189010165E3,1.016215057E3
4.189956434E3,1.016213760E3
4.190902788E3,1.016213608E3
4.191849086E3,1.016211700E3
4.192795572E3,1.016209946E3
4.193741920E3,1.016207275E3
4.194688226E3,1.016204834E3
4.195634523E3,1.016199722E3
4.196580828E3,1.016195679E3
4.197527179E3,1.016191330E3
4.198473515E3,1.016188354E3
4.199419833E3,1.016184387E3
4.200366192E3,1.016181412E3
4.201312528E3,1.016178970E3
4.202258848E3,1.016176376E3
4.203205320E3,1.016174316E3
4.204151666E3,1.016174316E3
4.205098114E3,1.016176300E3
4.206044504E3,1.016178970E3
4.206990809E3,1.016183929E3
4.207937209E3,1.016189957E3
4.208883744E3,1.016196060E3
4.209830236E3,1.016200256E3
4.210776606E3,1.016202545E3
4.211722910E3,1.016202545E3
4.212669276E3,1.016202393E3
4.213615733E3,1.016200485E3
4.214562134E3,1.016200485E3
4.215508566E3,1.016201324E3
4.216455190E3,1.016202316E3
4.217401739E3,1.016203537E3
4.218348269E3,1.016205139E3
4.219294818E3,1.016205292E3
4.220241335E3,1.016205292E3
4.221187823E3,1.016205292E3
4.222134257E3,1.016205750E3
4.223080675E3,1.016207657E3
4.224027055E3,1.016207809E3
4.224973472E3,1.016210175E3
4.225919826E3,1.016214066E3
4.226866261E3,1.016215134E3
4.227812539E3,1.016215439E3
4.228758935E3,1.016216507E3
4.229705353E3,1.016216507E3
4.230651647E3,1.016214828E3
4.231598030E3,1.016213760E3
4.232544445E3,1.016211472E3
4.233490951E3,1.016207886E3
4.234437417E3,1.016205444E3
4.235383831E3,1.016204147E3
4.236330223E3,1.016202011E3
4.237276688E3,1.016200256E3
4.238223146E3,1.016198883E3
4.239169656E3,1.016197968E3
4.240116066E3,1.016196518E3
4.241062322E3,1.016195602E3
4.242008626E3,1.016194458E3
4.242954909E3,1.016193542E3
4.243901257E3,1.016192245E3
4.244847505E3,1.016189880E3
4.245793817E3,1.016188507E3
4.246740049E3,1.016187973E3
4.247686428E3,1.016188507E3
4.248632891E3,1.016190186E3
4.249579310E3,1.016193695E3
4.250525676E3,1.016198196E3
4.251472060E3,1.016201935E3
4.252418414E3,1.016205444E3
4.253364778E3,1.016205902E3
4.254311173E3,1.016207047E3
4.255257665E3,1.016207504E3
4.256204151E3,1.016208878E3
4.257150658E3,1.016210403E3
4.258097167E3,1.016210403E3
4.259043596E3,1.016206131E3
4.259990081E3,1.016200485E3
4.260936623E3,1.016194458E3
4.261883130E3,1.016186295E3
4.262829513E3,1.016179276E3
4.263775908E3,1.016178665E3
4.264722257E3,1.016178665E3
4.265668667E3,1.016178818E3
4.266615103E3,1.016179276E3
4.267561539E3,1.016179352E3
4.268507883E3,1.016179581E3
4.269454342E3,1.016179657E3
4.270400673E3,1.016180725E3
4.271347014E3,1.016180878E3
4.272293322E3,1.016181717E3
4.273239792E3,1.016182098E3
4.274186264E3,1.016183014E3
4.275132856E3,1.016183014E3
4.276079361E3,1.016182480E3
4.277025822E3,1.016182480E3
4.277972356E3,1.016183319E3
4.278918937E3,1.016183319E3
4.279865421E3,1.016183319E3
4.280811881E3,1.016183319E3
4.281758353E3,1.016183319E3
4.282705012E3,1.016182632E3
4.283651738E3,1.016182022E3
4.284598423E3,1.016179962E3
4.285545104E3,1.016179657E3
4.286491687E3,1.016178894E3
4.287438513E3,1.016178360E3
4.288385248E3,1.016177979E3
4.289331983E3,1.016177444E3
4.290278638E3,1.016176682E3
4.291225224E3,1.016174774E3
4.292171845E3,1.016172714E3
4.293118353E3,1.016170883E3
4.294064954E3,1.016168289E3
4.295011573E3,1.016166000E3
4.295958277E3,1.016164322E3
4.296904879E3,1.016162872E3
4.297851356E3,1.016160126E3
4.298797880E3,1.016158142E3
4.299744453E3,1.016155243E3
4.300691165E3,1.016153793E3
4.301637850E3,1.016152649E3
4.302584381E3,1.016151276E3
4.303530891E3,1.016149902E3
4.304477435E3,1.016148148E3
4.305424026E3,1.016147232E3
4.306370489E3,1.016145401E3
4.307316909E3,1.016144257E3
4.308263409E3,1.016144257E3
4.309209786E3,1.016143723E3
4.310156055E3,1.016143570E3
4.311102404E3,1.016143570E3
4.312048781E3,1.016143723E3
4.312995189E3,1.016144104E3
4.313941660E3,1.016144714E3
4.314888151E3,1.016146545E3
4.315834652E3,1.016147232E3
4.316780969E3,1.016148911E3
4.317727360E3,1.016148987E3
4.318673561E3,1.016148911E3
4.319620022E3,1.016148300E3
4.320566378E3,1.016147995E3
4.321512692E3,1.016147995E3
4.322459128E3,1.016147995E3
4.323405520E3,1.016147919E3
4.324352035E3,1.016147156E3
4.325298540E3,1.016146240E3
4.326245042E3,1.016145401E3
4.327191530E3,1.016145096E3
4.328137981E3,1.016145401E3
4.329084462E3,1.016146469E3
4.330031044E3,1.016147690E3
4.330977527E3,1.016148529E3
4.331924011E3,1.016148529E3
4.332870485E3,1.016149445E3
4.333817021E3,1.016150513E3
4.334763545E3,1.016150589E3
4.335710115E3,1.016152039E3
4.336656692E3,1.016152039E3
4.337603225E3,1.016150970E3
4.338549840E3,1.016145020E3
4.339496414E3,1.016135559E3
4.340442864E3,1.016119995E3
4.341389213E3,1.016101685E3
4.342335850E3,1.016083374E3
4.343282368E3,1.016069031E3
4.344228969E3,1.016058197E3
4.345175542E3,1.016054611E3
4.346122181E3,1.016054611E3
4.347068755E3,1.016055679E3
4.348015425E3,1.016055908E3
4.348961880E3,1.016055908E3
4.349908328E3,1.016049957E3
4.350854897E3,1.016043243E3
4.351801405E3,1.016029434E3
4.352747880E3,1.016013336E3
4.353694564E3,1.015998917E3
4.354641225E3,1.015988693E3
4.355587732E3,1.015979233E3
4.356534325E3,1.015975952E3
4.357480999E3,1.015975952E3
4.358427613E3,1.015975494E3
4.359374179E3,1.015969849E3
4.360320818E3,1.015960846E3
4.361267468E3,1.015951385E3
4.362214199E3,1.015942459E3
4.363160766E3,1.015927277E3
4.364107454E3,1.015912094E3
4.365054215E3,1.015901642E3
4.366000828E3,1.015892258E3
4.366947455E3,1.015883484E3
4.367894155E3,1.015881348E3
4.368840989E3,1.015881348E3
4.369787595E3,1.015882111E3
4.370734200E3,1.015882111E3
4.371680801E3,1.015881577E3
4.372627414E3,1.015879593E3
4.373574019E3,1.015876312E3
4.374520914E3,1.015873108E3
4.375467507E3,1.015866318E3
4.376414166E3,1.015851440E3
4.377360858E3,1.015833740E3
4.378307552E3,1.015807114E3
4.379254384E3,1.015775986E3
4.380201055E3,1.015745010E3
4.381147721E3,1.015721512E3
4.382094213E3,1.015700760E3
4.383040774E3,1.015688324E3
4.383987332E3,1.015682678E3
4.384933954E3,1.015680542E3
4.385880634E3,1.015679626E3
4.386827269E3,1.015677261E3
4.387773895E3,1.015675507E3
4.388720400E3,1.015672913E3
4.389667089E3,1.015669632E3
4.390613703E3,1.015665817E3
4.391560307E3,1.015662842E3
4.392506871E3,1.015659637E3
4.393453403E3,1.015655975E3
4.394400071E3,1.015652466E3
4.395346644E3,1.015649643E3
4.396293120E3,1.015647278E3
4.397239622E3,1.015643921E3
4.398186071E3,1.015641556E3
4.399132478E3,1.015632248E3
4.400078918E3,1.015618439E3
4.401025396E3,1.015603485E3
4.401971865E3,1.015588074E3
4.402918354E3,1.015571594E3
4.403864954E3,1.015562973E3
4.404811619E3,1.015559387E3
4.405758173E3,1.015554352E3
4.406704844E3,1.015549927E3
4.407651544E3,1.015545502E3
4.408598309E3,1.015538177E3
4.409544969E3,1.015522537E3
4.410491670E3,1.015505600E3
4.411438429E3,1.015490341E3
4.412385057E3,1.015476685E3
4.413331698E3,1.015463562E3
4.414278380E3,1.015458221E3
4.415225152E3,1.015453568E3
4.416171708E3,1.015446930E3
4.417118198E3,1.015442200E3
4.418064787E3,1.015437775E3
4.419011319E3,1.015434494E3
4.419957835E3,1.015432816E3
4.420904302E3,1.015430374E3
4.421850721E3,1.015423203E3
4.422797097E3,1.015410233E3
4.423743420E3,1.015396194E3
4.424689833E3,1.015384979E3
4.425636180E3,1.015374756E3
4.426582547E3,1.015361938E3
4.427528935E3,1.015353851E3
4.428475407E3,1.015345688E3
4.429421917E3,1.015330353E3
4.430368444E3,1.015312881E3
4.431314875E3,1.015300293E3
4.432261353E3,1.015282745E3
4.433207933E3,1.015263901E3
4.434154400E3,1.015248566E3
4.435100877E3,1.015238342E3
4.436047487E3,1.015229645E3
4.436994004E3,1.015223923E3
4.437940598E3,1.015219650E3
4.438887091E3,1.015217133E3
4.439833538E3,1.015214157E3
4.440780027E3,1.015211105E3
4.441726454E3,1.015210495E3
4.442672789E3,1.015210495E3
4.443619119E3,1.015210495E3
4.444565443E3,1.015208893E3
4.445511817E3,1.015207748E3
4.446458270E3,1.015206833E3
4.447404833E3,1.015204849E3
4.448351133E3,1.015201416E3
4.449297440E3,1.015200653E3
4.450243763E3,1.015200653E3
4.451190082E3,1.015201111E3
4.452136489E3,1.015201645E3
4.453082879E3,1.015204163E3
4.454029173E3,1.015204773E3
4.454975601E3,1.015206604E3
4.455922101E3,1.015206604E3
4.456868559E3,1.015204849E3
4.457814867E3,1.015203857E3
4.458761204E3,1.015203323E3
4.459707475E3,1.015199814E3
4.460653686E3,1.015197067E3
4.461600074E3,1.015195312E3
4.462546567E3,1.015188980E3
4.463493072E3,1.015178604E3
4.464439455E3,1.015165710E3
4.465385922E3,1.015154800E3
4.466332350E3,1.015143204E3
4.467278795E3,1.015133896E3
4.468225195E3,1.015131683E3
4.469171665E3,1.015131683E3
4.470118084E3,1.015131683E3
4.471064373E3,1.015133209E3
4.472010547E3,1.015138168E3
4.472956644E3,1.015140533E3
4.473903010E3,1.015142288E3
4.474849431E3,1.015142288E3
4.475795859E3,1.015140991E3
4.476742293E3,1.015136032E3
4.477688643E3,1.015127335E3
4.478635105E3,1.015116653E3
4.479581502E3,1.015104523E3
4.480527922E3,1.015091629E3
4.481474324E3,1.015078354E3
4.482420548E3,1.015066986E3
4.483366745E3,1.015058975E3
4.484312982E3,1.015045166E3
4.485259269E3,1.015032272E3
4.486205640E3,1.015019760E3
4.487151995E3,1.015008087E3
4.488098254E3,1.014996109E3
4.489044531E3,1.014992142E3
4.489990882E3,1.014990692E3
4.490937302E3,1.014986572E3
4.491883715E3,1.014980240E3
4.492830098E3,1.014971390E3
4.493776398E3,1.014963531E3
4.494722779E3,1.014955139E3
4.495669214E3,1.014949493E3
4.496615854E3,1.014947662E3
4.497562399E3,1.014947510E3
4.498508858E3,1.014945221E3
4.499455185E3,1.014942093E3
4.500401473E3,1.014939270E3
4.501347890E3,1.014936752E3
4.502294181E3,1.014935989E3
4.503240454E3,1.014935989E3
4.504186736E3,1.014936676E3
4.505133087E3,1.014936981E3
4.506079507E3,1.014937592E3
4.507025949E3,1.014938202E3
4.507972279E3,1.014938431E3
4.508918477E3,1.014939499E3
4.509864638E3,1.014941254E3
4.510810769E3,1.014944611E3
4.511756857E3,1.014952545E3
4.512703123E3,1.014965744E3
4.513649101E3,1.014979477E3
4.514595110E3,1.014992447E3
4.515541016E3,1.015002441E3
4.516486863E3,1.015005417E3
4.517432732E3,1.015005417E3
4.518378635E3,1.015002975E3
4.519324650E3,1.014999695E3
4.520270553E3,1.014995270E3
4.521216392E3,1.014994507E3
4.522162316E3,1.014994507E3
4.523108214E3,1.014998550E3
4.524054131E3,1.015004501E3
4.524999999E3,1.015004501E3
4.525945858E3,1.015004196E3
4.526891647E3,1.014987106E3
4.527837480E3,1.014962234E3
4.528783255E3,1.014932938E3
4.529728950E3,1.014905396E3
4.530674830E3,1.014882507E3
4.531620646E3,1.014871216E3
4.532566418E3,1.014863663E3
4.533512126E3,1.014859695E3
4.534457727E3,1.014856873E3
4.535403287E3,1.014852142E3
4.536348984E3,1.014844208E3
4.537294607E3,1.014832687E3
4.538240231E3,1.014818497E3
4.539185979E3,1.014800110E3
4.540131701E3,1.014782181E3
4.541077508E3,1.014767990E3
4.542023252E3,1.014759827E3
4.542968852E3,1.014753418E3
4.543914425E3,1.014753418E3
4.544860073E3,1.014758377E3
4.545805656E3,1.014764557E3
4.546751290E3,1.014772568E3
4.547696778E3,1.014783478E3
4.548642293E3,1.014798279E3
4.549587744E3,1.014813614E3
4.550533307E3,1.014828033E3
4.551478953E3,1.014847336E3
4.552424610E3,1.014872742E3
4.553370205E3,1.014903641E3
4.554315632E3,1.014941483E3
4.555261096E3,1.014989166E3
4.556206632E3,1.015045090E3
4.557152285E3,1.015104599E3
4.558097950E3,1.015166321E3
4.559043621E3,1.015229034E3
4.559989237E3,1.015295486E3
4.560935009E3,1.015362473E3
4.561880681E3,1.015432129E3
4.562826301E3,1.015506363E3
4.563771959E3,1.015587463E3
4.564717611E3,1.015667801E3
4.565663166E3,1.015747681E3
4.566608709E3,1.015827179E3
4.567554262E3,1.015906677E3
4.568499833E3,1.015970001E3
4.569445584E3,1.016020584E3
4.570391385E3,1.016056976E3
4.571337253E3,1.016078110E3
4.572283078E3,1.016086121E3
4.573228995E3,1.016092758E3
4.574174904E3,1.016099167E3
4.575121151E3,1.016103745E3
4.576066949E3,1.016109619E3
4.577012824E3,1.016111832E3
4.577958891E3,1.016112595E3
4.578904857E3,1.016113205E3
4.579850915E3,1.016115646E3
4.580796966E3,1.016116028E3
4.581742916E3,1.016116333E3
4.582688817E3,1.016117554E3
4.583634712E3,1.016118622E3
4.584580843E3,1.016120377E3
4.585526988E3,1.016122208E3
4.586473045E3,1.016126022E3
4.587418963E3,1.016128159E3
4.588364950E3,1.016131592E3
4.589310887E3,1.016133347E3
4.590256913E3,1.016134109E3
4.591203029E3,1.016134109E3
4.592148945E3,1.016134109E3
4.593094900E3,1.016132584E3
4.594040713E3,1.016129837E3
4.594986714E3,1.016128464E3
4.595932714E3,1.016126022E3
4.596878649E3,1.016122360E3
4.597824656E3,1.016119385E3
4.598770633E3,1.016116943E3
4.599716520E3,1.016113129E3
4.600662390E3,1.016110077E3
4.601608248E3,1.016107254E3
4.602554150E3,1.016106262E3
4.603500095E3,1.016105804E3
4.604446004E3,1.016105804E3
4.605391928E3,1.016107483E3
4.606337849E3,1.016108170E3
4.607283827E3,1.016108856E3
4.608229819E3,1.016108856E3
4.609175669E3,1.016108856E3
4.610121605E3,1.016107788E3
4.611067408E3,1.016106873E3
4.612013197E3,1.016106186E3
4.612959145E3,1.016105194E3
4.613905109E3,1.016104431E3
4.614851048E3,1.016104202E3
4.615797005E3,1.016103897E3
4.616742882E3,1.016103210E3
4.617688754E3,1.016101990E3
4.618634574E3,1.016100845E3
4.619580552E3,1.016098785E3
4.620526425E3,1.016097641E3
4.621472177E3,1.016096573E3
4.622418065E3,1.016096573E3
4.623363940E3,1.016096878E3
4.624309947E3,1.016096878E3
4.625255840E3,1.016096497E3
4.626201625E3,1.016095505E3
4.627147366E3,1.016095428E3
4.628093060E3,1.016095200E3
4.629038877E3,1.016095047E3
4.629984732E3,1.016094666E3
4.630930548E3,1.016094513E3
4.631876347E3,1.016093826E3
4.632822237E3,1.016093597E3
4.633768118E3,1.016093369E3
4.634713978E3,1.016091156E3
4.635659726E3,1.016090927E3
4.636605511E3,1.016089706E3
4.637551351E3,1.016088486E3
4.638497169E3,1.016086578E3
4.639443013E3,1.016086349E3
4.640388922E3,1.016086349E3
4.641334894E3,1.016087036E3
4.642280779E3,1.016087418E3
4.643226587E3,1.016088333E3
4.644172399E3,1.016088333E3
4.645118211E3,1.016087799E3
4.646063923E3,1.016087646E3
4.647009718E3,1.016087265E3
4.647955545E3,1.016087189E3
4.648901383E3,1.016087189E3
4.649847285E3,1.016087189E3
4.650793044E3,1.016087265E3
4.651738761E3,1.016088791E3
4.652684308E3,1.016089783E3
4.653630026E3,1.016090393E3
4.654575746E3,1.016092072E3
4.655521506E3,1.016092377E3
4.656467269E3,1.016093216E3
4.657413018E3,1.016093597E3
4.658358827E3,1.016093597E3
4.659304543E3,1.016091232E3
4.660250303E3,1.016087799E3
4.661196115E3,1.016082764E3
4.662141948E3,1.016078491E3
4.663087652E3,1.016074448E3
4.664033368E3,1.016071701E3
4.664979136E3,1.016070786E3
4.665925066E3,1.016070404E3
4.666870906E3,1.016068726E3
4.667817000E3,1.016068039E3
4.668762885E3,1.016067963E3
4.669708773E3,1.016067886E3
4.670654740E3,1.016067963E3
4.671600741E3,1.016069946E3
4.672546532E3,1.016070786E3
4.673492312E3,1.016072998E3
4.674438157E3,1.016074829E3
4.675383896E3,1.016076431E3
4.676329684E3,1.016077118E3
4.677275410E3,1.016079483E3
4.678221158E3,1.016079636E3
4.679166997E3,1.016079636E3
4.680112750E3,1.016078644E3
4.681058594E3,1.016078262E3
4.682004408E3,1.016075439E3
4.682950281E3,1.016072769E3
4.683896123E3,1.016072769E3
4.684842028E3,1.016072769E3
4.685788128E3,1.016072540E3
4.686733942E3,1.016072540E3
4.687679899E3,1.016074524E3
4.688625818E3,1.016075516E3
4.689571718E3,1.016077576E3
4.690517576E3,1.016082306E3
4.691463312E3,1.016086655E3
4.692409038E3,1.016088943E3
4.693355074E3,1.016090927E3
4.694300880E3,1.016092758E3
4.695246566E3,1.016092758E3
4.696192302E3,1.016092758E3
4.697138113E3,1.016093063E3
4.698084004E3,1.016093063E3
4.699029919E3,1.016091232E3
4.699975846E3,1.016089249E3
4.700921672E3,1.016086044E3
4.701867589E3,1.016082840E3
4.702813591E3,1.016080551E3
4.703759586E3,1.016079559E3
4.704705565E3,1.016079559E3
4.705651479E3,1.016080017E3
4.706597472E3,1.016081696E3
4.707543525E3,1.016081924E3
4.708489501E3,1.016082764E3
4.709435516E3,1.016082916E3
4.710381359E3,1.016083069E3
4.711327458E3,1.016083527E3
4.712273310E3,1.016083527E3
4.713219338E3,1.016083679E3
4.714165156E3,1.016085663E3
4.715110948E3,1.016085663E3
4.716056771E3,1.016084976E3
4.717002541E3,1.016084366E3
4.717948316E3,1.016082993E3
4.718894124E3,1.016079788E3
4.719839931E3,1.016077423E3
4.720785786E3,1.016075363E3
4.721731551E3,1.016073837E3
4.722677459E3,1.016072540E3
4.723623491E3,1.016072235E3
4.724569495E3,1.016072006E3
4.725515380E3,1.016071167E3
4.726461325E3,1.016070328E3
4.727407271E3,1.016070328E3
4.728353164E3,1.016070709E3
4.729299028E3,1.016071777E3
4.730244988E3,1.016072922E3
4.731190919E3,1.016074295E3
4.732136739E3,1.016074295E3
4.733082566E3,1.016073532E3
4.734028438E3,1.016073303E3
4.734974348E3,1.016073074E3
4.735920080E3,1.016073074E3
4.736865888E3,1.016072922E3
4.737811759E3,1.016072922E3
4.738757541E3,1.016072845E3
4.739703432E3,1.016072235E3
4.740649287E3,1.016071701E3
4.741595137E3,1.016071701E3
4.742540981E3,1.016072159E3
4.743486766E3,1.016072540E3
4.744432509E3,1.016073380E3
4.745378442E3,1.016073380E3
4.746324192E3,1.016067429E3
4.747269843E3,1.016060944E3
4.748215552E3,1.016051788E3
4.749161187E3,1.016041489E3
4.750106943E3,1.016024323E3
4.751052737E3,1.016012497E3
4.751998571E3,1.015999374E3
4.752944251E3,1.015983429E3
4.753890045E3,1.015963516E3
4.754835771E3,1.015944824E3
4.755781405E3,1.015925446E3
4.756727034E3,1.015899734E3
4.757672724E3,1.015876617E3
4.758618468E3,1.015857697E3
4.759564237E3,1.015839615E3
4.760510029E3,1.015817184E3
4.761455759E3,1.015801392E3
4.762401442E3,1.015788879E3
4.763347112E3,1.015775833E3
4.764292747E3,1.015765839E3
4.765238403E3,1.015763016E3
4.766184140E3,1.015758820E3
4.767129834E3,1.015749054E3
4.768075583E3,1.015733566E3
4.769021479E3,1.015719681E3
4.769967300E3,1.015704498E3
4.770912993E3,1.015689621E3
4.771858833E3,1.015678406E3
4.772804553E3,1.015669250E3
4.773750232E3,1.015652161E3
4.774695867E3,1.015633240E3
4.775641584E3,1.015615540E3
4.776587375E3,1.015598450E3
4.777533087E3,1.015584259E3
4.778478824E3,1.015571823E3
4.779424654E3,1.015557022E3
4.780370642E3,1.015540390E3
4.781316420E3,1.015512619E3
4.782262120E3,1.015477295E3
4.783207933E3,1.015445938E3
4.784153638E3,1.015420074E3
4.785099382E3,1.015395660E3
4.786045165E3,1.015370941E3
4.786990962E3,1.015355301E3
4.787936644E3,1.015342865E3
4.788882287E3,1.015329056E3
4.789828051E3,1.015310516E3
4.790773853E3,1.015302505E3
4.791719638E3,1.015297241E3
4.792665437E3,1.015288010E3
4.793611200E3,1.015273132E3
4.794556882E3,1.015261078E3
4.795502937E3,1.015250397E3
4.796448752E3,1.015236435E3
4.797394513E3,1.015223389E3
4.798340275E3,1.015212631E3
4.799286003E3,1.015201035E3
4.800231687E3,1.015184708E3
4.801177362E3,1.015170059E3
4.802123058E3,1.015150452E3
4.803068731E3,1.015132980E3
4.804014266E3,1.015120468E3
4.804959926E3,1.015105362E3
4.805905660E3,1.015086212E3
4.806851430E3,1.015074463E3
4.807797097E3,1.015062637E3
4.808742833E3,1.015042191E3
4.809688600E3,1.015024490E3
4.810634211E3,1.015010300E3
4.811579848E3,1.014988708E3
4.812525623E3,1.014965591E3
4.813471321E3,1.014950027E3
4.814417103E3,1.014936600E3
4.815362864E3,1.014917755E3
4.816308590E3,1.014902115E3
4.817254394E3,1.014890213E3
4.818200075E3,1.014880142E3
4.819145721E3,1.014868774E3
4.820091336E3,1.014864349E3
4.821036994E3,1.014854889E3
4.821982672E3,1.014841080E3
4.822928434E3,1.014820099E3
4.823874156E3,1.014794159E3
4.824819928E3,1.014764404E3
4.825765804E3,1.014743423E3
4.826711608E3,1.014728088E3
4.827657452E3,1.014728088E3
4.828603358E3,1.014732285E3
4.829549154E3,1.014755325E3
4.830494930E3,1.014791031E3
4.831440803E3,1.014842072E3
4.832386646E3,1.014901505E3
4.833332576E3,1.014961319E3
4.834278411E3,1.015023422E3
4.835224263E3,1.015084686E3
4.836170157E3,1.015141678E3
4.837115897E3,1.015201797E3
4.838061503E3,1.015269699E3
4.839007048E3,1.015346222E3
4.839952643E3,1.015427094E3
4.840898339E3,1.015518112E3
4.841843937E3,1.015614700E3
4.842789340E3,1.015711365E3
4.843734809E3,1.015809402E3
4.844680214E3,1.015904617E3
4.845625636E3,1.015973740E3
4.846570920E3,1.016020279E3
4.847516224E3,1.016050491E3
4.848461649E3,1.016050491E3
4.849407137E3,1.016049423E3
4.850352551E3,1.016047211E3
4.851298029E3,1.016047211E3
4.852243617E3,1.016048508E3
4.853189099E3,1.016048508E3
4.854134577E3,1.016048965E3
4.855079947E3,1.016049881E3
4.856025260E3,1.016050034E3
4.856970688E3,1.016050186E3
4.857916144E3,1.016051559E3
4.858861559E3,1.016051865E3
4.859807066E3,1.016052628E3
4.860752482E3,1.016052780E3
4.861697861E3,1.016052780E3
4.862643269E3,1.016053543E3
4.863588702E3,1.016053543E3
4.864534118E3,1.016052322E3
4.865479430E3,1.016052322E3
4.866424817E3,1.016052933E3
4.867370247E3,1.016053314E3
4.868315697E3,1.016053543E3
4.869261266E3,1.016055450E3
4.870206807E3,1.016056671E3
4.871152291E3,1.016057892E3
4.872097707E3,1.016059113E3
4.873043117E3,1.016060028E3
4.873988335E3,1.016061554E3
4.874933757E3,1.016064911E3
4.875879038E3,1.016068268E3
4.876824321E3,1.016073456E3
4.877769549E3,1.016079865E3
4.878714805E3,1.016083755E3
4.879660134E3,1.016087952E3
4.880605502E3,1.016090927E3
4.881550877E3,1.016090927E3
4.882496102E3,1.016089859E3
4.883441363E3,1.016089325E3
4.884386633E3,1.016088409E3
4.885332017E3,1.016086426E3
4.886277411E3,1.016084976E3
4.887222771E3,1.016083755E3
4.888168112E3,1.016082001E3
4.889113403E3,1.016080322E3
4.890058720E3,1.016079559E3
4.891004047E3,1.016079330E3
4.891949249E3,1.016079559E3
4.892894582E3,1.016079712E3
4.893839849E3,1.016081467E3
4.894785114E3,1.016082230E3
4.895730238E3,1.016083450E3
4.896675451E3,1.016083755E3
4.897620720E3,1.016084518E3
4.898565872E3,1.016086807E3
4.899511078E3,1.016091995E3
4.900456282E3,1.016097260E3
4.901401461E3,1.016103821E3
4.902346709E3,1.016114960E3
4.903292021E3,1.016128845E3
4.904237186E3,1.016146622E3
4.905182422E3,1.016166611E3
4.906127643E3,1.016166611E3
4.907072978E3,1.016166306E3
4.908018273E3,1.016153793E3
4.908963531E3,1.016133957E3
4.910877907E3,1.016137848E3
4.911898187E3,1.016132050E3
