"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.456025632E3,5.235563695E1,4.956591824E0,-2.057040691E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.462467734E3,5.235569817E1,4.956759645E0,-2.052807331E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.470072281E3,5.235564697E1,4.956629203E0,-2.051867485E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.476508185E3,5.235567829E1,4.956690404E0,-2.059728622E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.483193577E3,5.235566852E1,4.956681431E0,-2.050129414E0,-1.000000000E0,-1.000000000E0,3.954075565E1,3.954075565E1
2.489778073E3,5.235564628E1,4.956626913E0,-2.024362087E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.498432264E3,5.235570904E1,4.956830425E0,-2.014038086E0,-1.000000000E0,-1.000000000E0,6.834274504E1,6.834274504E1
2.504464157E3,5.235584033E1,4.957256128E0,-2.008482933E0,-1.000000000E0,-1.000000000E0,1.203333333E2,1.203333333E2
2.511362005E3,5.235558196E1,4.956234717E0,-1.924456120E0,-1.000000000E0,-1.000000000E0,3.900000000E1,3.900000000E1
2.511739949E3,5.235558809E1,4.956345802E0,-1.919074535E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.517751537E3,5.235547706E1,4.956021157E0,-1.935963154E0,-1.000000000E0,-1.000000000E0,8.033333333E1,8.033333333E1
2.522587584E3,5.235544494E1,4.955950154E0,-1.922160625E0,-1.000000000E0,-1.000000000E0,8.033333333E1,8.033333333E1
2.523789025E3,5.235545125E1,4.955975461E0,-1.916070938E0,-1.000000000E0,-1.000000000E0,8.033333333E1,8.033333333E1
2.524230684E3,5.235558241E1,4.956387365E0,-1.897118568E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.530244555E3,5.235549124E1,4.956108600E0,-1.876135349E0,-1.000000000E0,-1.000000000E0,8.033333333E1,8.033333333E1
2.530692362E3,5.235557835E1,4.956396539E0,-1.873542786E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.536707391E3,5.235548021E1,4.956075654E0,-1.870933056E0,-1.000000000E0,-1.000000000E0,8.033333333E1,8.033333333E1
2.537155185E3,5.235554938E1,4.956361947E0,-1.877234936E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.543169307E3,5.235546841E1,4.956052517E0,-1.939095020E0,-1.000000000E0,-1.000000000E0,8.033333333E1,8.033333333E1
2.543607235E3,5.235552124E1,4.956215849E0,-1.967897892E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.549622873E3,5.235546393E1,4.956005353E0,-1.994683743E0,-1.000000000E0,-1.000000000E0,8.033333333E1,8.033333333E1
2.550070069E3,5.235558552E1,4.956390309E0,-2.018342972E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.556969246E3,5.235548821E1,4.956081203E0,-2.049670219E0,-1.000000000E0,-1.000000000E0,8.033333333E1,8.033333333E1
2.557418632E3,5.235554283E1,4.956257251E0,-2.064088821E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.563431876E3,5.235546900E1,4.956028684E0,-2.077253342E0,-1.000000000E0,-1.000000000E0,8.033333333E1,8.033333333E1
2.563879209E3,5.235551983E1,4.956174620E0,-2.073945999E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.570719076E3,5.235546384E1,4.956010716E0,-1.994681835E0,-1.000000000E0,-1.000000000E0,8.033333333E1,8.033333333E1
2.571164851E3,5.235553514E1,4.956208753E0,-1.999489307E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.573087251E3,5.235554270E1,4.956229750E0,-2.002397060E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.577541708E3,5.235555320E1,4.956259547E0,-1.994415283E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.589745113E3,5.235553596E1,4.956277775E0,-1.937091827E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.596175853E3,5.235561403E1,4.956462721E0,-1.830489159E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.607769170E3,5.235565914E1,4.956598682E0,-2.025800228E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.618489734E3,5.235555819E1,4.956297997E0,-2.026758194E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.624499731E3,5.235553803E1,4.956235081E0,-1.951275826E0,-1.000000000E0,-1.000000000E0,5.000000000E1,5.000000000E1
2.630723844E3,5.235552199E1,4.956257103E0,-1.913621902E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.636756837E3,5.235551781E1,4.956300862E0,-1.894194603E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.642782546E3,5.235551892E1,4.956318147E0,-1.733804703E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.648842469E3,5.235552085E1,4.956319754E0,-1.654885292E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.655120303E3,5.235547927E1,4.956088863E0,-1.654847145E0,-1.000000000E0,-1.000000000E0,8.033333333E1,8.033333333E1
2.655557991E3,5.235560364E1,4.956487208E0,-1.666269302E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.661569798E3,5.235554940E1,4.956345681E0,-1.672102451E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.661989103E3,5.235558882E1,4.956450346E0,-1.751269817E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.662406714E3,5.235559041E1,4.956454601E0,-1.793192863E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.664410823E3,5.235559112E1,4.956454287E0,-1.826574802E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.670519771E3,5.235554215E1,4.956348278E0,-1.860758305E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.670988192E3,5.235560814E1,4.956578273E0,-1.881753445E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.677001549E3,5.235554097E1,4.956388060E0,-1.901333809E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.677450870E3,5.235561404E1,4.956548630E0,-1.921398640E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.683953991E3,5.235553378E1,4.956335112E0,-1.940489292E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.684406640E3,5.235560614E1,4.956510232E0,-1.943220139E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.690420872E3,5.235553106E1,4.956325712E0,-1.933455467E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.690870525E3,5.235557671E1,4.956413064E0,-1.944106579E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.697388327E3,5.235551682E1,4.956286808E0,-1.954205990E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.697837119E3,5.235556621E1,4.956392038E0,-1.938428879E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.703846258E3,5.235552167E1,4.956306692E0,-1.924021244E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.704285489E3,5.235571300E1,4.956910284E0,-1.926771641E0,-1.000000000E0,-1.000000000E0,4.400000000E1,4.400000000E1
2.710299924E3,5.235558640E1,4.956532950E0,-1.929090500E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.711563913E3,5.235554133E1,4.956383915E0,-1.939259052E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.717596954E3,5.235549415E1,4.956232409E0,-1.947829723E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.718104378E3,5.235560697E1,4.956517009E0,-1.928084850E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.724577447E3,5.235553230E1,4.956322473E0,-1.907680988E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.725076393E3,5.235560519E1,4.956509125E0,-1.939478397E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.736358907E3,5.235559267E1,4.956479208E0,-1.647411823E0,-1.000000000E0,-1.000000000E0,3.884101519E1,3.884101519E1
2.736844649E3,5.235561266E1,4.956530432E0,-1.722722054E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.742857812E3,5.235557118E1,4.956430986E0,-1.807903767E0,-1.000000000E0,-1.000000000E0,9.050339540E1,9.050339540E1
2.743370092E3,5.235564427E1,4.956626241E0,-1.883914471E0,-1.000000000E0,-1.000000000E0,3.875395515E1,3.875395515E1
2.749382358E3,5.235555913E1,4.956410622E0,-1.955335140E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.749886532E3,5.235564346E1,4.956610582E0,-1.968952179E0,-1.000000000E0,-1.000000000E0,3.740910358E1,3.740910358E1
2.755902023E3,5.235554252E1,4.956360056E0,-1.981422424E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.756404100E3,5.235569397E1,4.956750059E0,-1.990879536E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.762642445E3,5.235555615E1,4.956401641E0,-1.999523640E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.763147286E3,5.235564811E1,4.956643962E0,-2.020719528E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.769158910E3,5.235552784E1,4.956332392E0,-2.039957047E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.769660649E3,5.235562538E1,4.956639605E0,-2.048563957E0,-1.000000000E0,-1.000000000E0,3.982688021E1,3.982688021E1
2.775669733E3,5.235552372E1,4.956341888E0,-2.056368828E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.776173718E3,5.235563884E1,4.956584229E0,-2.015114307E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.782186662E3,5.235553624E1,4.956322720E0,-1.976933002E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.782690992E3,5.235561775E1,4.956554848E0,-1.941307545E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.788705440E3,5.235552616E1,4.956323505E0,-1.908339500E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.789205405E3,5.235557422E1,4.956418808E0,-1.874949455E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.795214625E3,5.235551197E1,4.956276013E0,-1.844088554E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.795716325E3,5.235558329E1,4.956428134E0,-1.829390049E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.801728777E3,5.235552687E1,4.956313477E0,-1.815765381E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.802240322E3,5.235560047E1,4.956551240E0,-1.837323666E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.808254451E3,5.235553549E1,4.956374005E0,-1.844297409E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.808753055E3,5.235553425E1,4.956345486E0,-1.836860180E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.814766374E3,5.235550385E1,4.956261714E0,-1.827416897E0,-1.000000000E0,-1.000000000E0,9.800000000E1,9.800000000E1
2.815266806E3,5.235574866E1,4.956931895E0,-1.898600101E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.818725857E3,5.235579611E1,4.957057726E0,-1.952446938E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.820739900E3,5.235572545E1,4.956848247E0,-1.904933929E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
2.821277307E3,5.235568647E1,4.956728280E0,-1.882747650E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
2.827293734E3,5.235565790E1,4.956585384E0,-1.854498863E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.833748715E3,5.235561758E1,4.956476406E0,-1.921844006E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.840187892E3,5.235566642E1,4.956685411E0,-1.995407581E0,-1.000000000E0,-1.000000000E0,5.300000000E1,5.300000000E1
2.846199860E3,5.235573189E1,4.956905014E0,-1.966906548E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.852652382E3,5.235558205E1,4.956425029E0,-1.927631378E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.859103282E3,5.235551697E1,4.956181196E0,-1.899578571E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.865552877E3,5.235547786E1,4.956097356E0,-1.906669140E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.866764746E3,5.235549492E1,4.956156758E0,-1.909880638E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.873199234E3,5.235550122E1,4.956150456E0,-1.689829826E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.879633128E3,5.235554279E1,4.956177748E0,-1.587498665E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.880837770E3,5.235556885E1,4.956236095E0,-1.540203571E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.887269099E3,5.235553931E1,4.956192857E0,-1.518803120E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.893693804E3,5.235554463E1,4.956211009E0,-1.507531643E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.900119508E3,5.235551546E1,4.956231869E0,-1.481379032E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.906549642E3,5.235550494E1,4.956191415E0,-1.498925209E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.912973203E3,5.235548928E1,4.956185911E0,-1.491223335E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.919398692E3,5.235550916E1,4.956192796E0,-1.463486671E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.925828845E3,5.235555315E1,4.956148579E0,-1.461784840E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.927033031E3,5.235556955E1,4.956191202E0,-1.501422882E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.933464399E3,5.235555039E1,4.956151503E0,-1.506847382E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.939891601E3,5.235564978E1,4.956130801E0,-1.514410973E0,-1.000000000E0,-1.000000000E0,8.333333333E1,8.333333333E1
2.941096292E3,5.235567526E1,4.956284275E0,-1.507279873E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.947529382E3,5.235550838E1,4.956166880E0,-1.500060558E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.948736921E3,5.235550748E1,4.956214827E0,-1.511743069E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.956228471E3,5.235553066E1,4.956148832E0,-1.634186745E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.962645380E3,5.235566124E1,4.956124104E0,-1.665257454E0,-1.000000000E0,-1.000000000E0,8.333333333E1,8.333333333E1
2.963850752E3,5.235567823E1,4.956283599E0,-1.674088955E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.970272341E3,5.235574401E1,4.956190600E0,-1.681115150E0,-1.000000000E0,-1.000000000E0,8.333333333E1,8.333333333E1
2.971477549E3,5.235569114E1,4.956294082E0,-1.690680027E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.977896295E3,5.235562978E1,4.956215470E0,-1.694287777E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.979102644E3,5.235562110E1,4.956259283E0,-1.682964325E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.985524397E3,5.235557694E1,4.956102576E0,-1.657357693E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.986727625E3,5.235558477E1,4.956158248E0,-1.713072300E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.994345275E3,5.235560061E1,4.956348255E0,-1.736284256E0,-1.000000000E0,-1.000000000E0,1.063333333E2,1.063333333E2
3.001961527E3,5.235562636E1,4.956523440E0,-1.754809380E0,-1.000000000E0,-1.000000000E0,1.063333333E2,1.063333333E2
3.009580301E3,5.235563348E1,4.956556987E0,-1.830693245E0,-1.000000000E0,-1.000000000E0,1.063333333E2,1.063333333E2
3.015997390E3,5.235557485E1,4.956451851E0,-1.909104347E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.017211233E3,5.235557950E1,4.956455543E0,-1.931611538E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.023627999E3,5.235553138E1,4.956223770E0,-1.721755981E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
3.030047912E3,5.235552754E1,4.956290869E0,-2.002555370E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
3.036476313E3,5.235562616E1,4.956614837E0,-2.372512341E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
3.042903610E3,5.235555599E1,4.956431035E0,-1.864449501E0,-1.000000000E0,-1.000000000E0,4.500000000E1,4.500000000E1
3.049329745E3,5.235562666E1,4.956553779E0,-2.023318768E0,-1.000000000E0,-1.000000000E0,4.400000000E1,4.400000000E1
3.055760207E3,5.235563551E1,4.956490217E0,-2.098837376E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.062184043E3,5.235566899E1,4.956585554E0,-2.390964031E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
3.068607953E3,5.235560418E1,4.956489032E0,-2.158844471E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.075039103E3,5.235569243E1,4.956793173E0,-2.013411522E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
3.076245604E3,5.235571610E1,4.956859272E0,-1.978672504E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
3.082681697E3,5.235561486E1,4.956596397E0,-1.950753689E0,-1.000000000E0,-1.000000000E0,4.900000000E1,4.900000000E1
3.083887936E3,5.235557494E1,4.956467438E0,-1.923969269E0,-1.000000000E0,-1.000000000E0,4.900000000E1,4.900000000E1
3.090321866E3,5.235563180E1,4.956645771E0,-2.181718349E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
3.096753247E3,5.235574824E1,4.956740818E0,-2.308963776E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
3.103174785E3,5.235573453E1,4.956668643E0,-2.512498856E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
3.107349452E3,5.235571671E1,4.956215729E0,-3.450478365E0,3.842929304E-1,4.809544298E1,4.530469552E1,4.530469552E1
3.108349468E3,5.235571855E1,4.956302235E0,-3.451184921E0,4.230612814E-1,6.714951584E1,4.725190020E1,4.725190020E1
3.109349484E3,5.235572370E1,4.956334576E0,-3.451255577E0,4.230612814E-1,8.527071122E1,4.598888373E1,4.598888373E1
3.110349501E3,5.235570107E1,4.956364142E0,-3.451262643E0,9.207314253E-1,9.445511633E1,4.809803577E1,4.809803577E1
3.111349641E3,5.235569397E1,4.956410275E0,-3.451263349E0,1.749229431E0,6.413993642E1,4.886360508E1,4.886360508E1
3.112349656E3,5.235569424E1,4.956446141E0,-3.451263420E0,1.749229431E0,6.786197288E1,4.921933746E1,4.921933746E1
3.113349672E3,5.235569338E1,4.956449981E0,-3.451263427E0,3.051449060E-1,8.827209442E1,4.937300877E1,4.937300877E1
3.114347888E3,5.235569424E1,4.956467171E0,-3.451263428E0,2.999995947E-1,9.112213428E1,4.960020530E1,4.960020530E1
3.115347099E3,5.235569441E1,4.956475717E0,-3.451263428E0,2.999995947E-1,6.160661243E1,4.976694881E1,4.976694881E1
3.116346309E3,5.235570089E1,4.956487391E0,-3.451263428E0,1.183595300E0,7.992345174E1,4.938047148E1,4.938047148E1
3.117345594E3,5.235569490E1,4.956501695E0,-3.451263428E0,1.183595300E0,8.020947274E1,5.038384046E1,5.038384046E1
3.118344919E3,5.235569366E1,4.956518169E0,-3.451263428E0,1.170575261E0,7.281513044E1,5.100242446E1,5.100242446E1
3.119344250E3,5.235569261E1,4.956533216E0,-3.451263428E0,8.513680100E-1,7.520208348E1,5.160001773E1,5.160001773E1
3.120343657E3,5.235569212E1,4.956552638E0,-3.451263428E0,8.513680100E-1,7.529280205E1,5.219257134E1,5.219257134E1
3.121343104E3,5.235569950E1,4.956579980E0,-3.451263428E0,1.046839237E0,7.571588446E1,5.148220280E1,5.148220280E1
3.122342591E3,5.235570414E1,4.956603374E0,-3.451263428E0,1.046839237E0,7.697875912E1,5.076583762E1,5.076583762E1
3.123342114E3,5.235570953E1,4.956628879E0,-3.451263428E0,1.046839237E0,9.846263421E1,5.009134456E1,5.009134456E1
3.124341637E3,5.235570763E1,4.956661472E0,-3.451263428E0,1.496270776E0,1.003149337E2,4.826882753E1,4.826882753E1
3.125341218E3,5.235570275E1,4.956706198E0,-3.451263428E0,1.718501329E0,1.038075851E2,4.576793248E1,4.576793248E1
3.126340829E3,5.235569446E1,4.956740450E0,-3.451263428E0,-1.000000000E0,-1.000000000E0,4.361914384E1,4.361914384E1
3.127340466E3,5.235569081E1,4.956772791E0,-1.933509909E0,1.838978171E0,1.015255779E2,4.176028730E1,4.176028730E1
3.128340122E3,5.235568935E1,4.956800379E0,-3.299488076E0,-1.000000000E0,-1.000000000E0,4.019721348E1,4.019721348E1
3.129339802E3,5.235568745E1,4.956827104E0,-1.827802541E0,-1.000000000E0,-1.000000000E0,3.879821890E1,3.879821890E1
3.130339504E3,5.235568468E1,4.956855014E0,-6.540167954E-1,-1.000000000E0,-1.000000000E0,3.753101261E1,3.753101261E1
3.131339222E3,5.235567839E1,4.956892943E0,2.850322785E-1,-1.000000000E0,-1.000000000E0,3.541756886E1,3.541756886E1
3.132338960E3,5.235567255E1,4.956909661E0,1.040452798E0,-1.000000000E0,-1.000000000E0,5.018674598E1,5.018674598E1
3.133338714E3,5.235566924E1,4.956935087E0,1.648134221E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
3.134338481E3,5.235566592E1,4.956960513E0,2.136955367E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
3.135338264E3,5.235566260E1,4.956985939E0,2.530153088E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
3.136338062E3,5.235565928E1,4.957011366E0,2.846423909E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
3.155766895E3,5.235571892E1,4.956163214E0,1.810566187E0,-1.000000000E0,-1.000000000E0,8.333333333E1,8.333333333E1
3.166906640E3,5.235551446E1,4.956113595E0,-7.207250595E-2,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.168110325E3,5.235552050E1,4.956183362E0,-8.805608749E-1,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.175770250E3,5.235550742E1,4.956144628E0,-1.238721848E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.180386963E3,5.235551359E1,4.956146620E0,-1.421278000E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.182392338E3,5.235550583E1,4.956143153E0,-1.504618645E0,-1.000000000E0,-1.000000000E0,3.847245966E1,3.847245966E1
3.182858179E3,5.235551006E1,4.956162219E0,-1.543509483E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.188872089E3,5.235549732E1,4.956146106E0,-1.583582401E0,-1.000000000E0,-1.000000000E0,5.003273553E1,5.003273553E1
3.189372862E3,5.235551587E1,4.956166215E0,-1.605293274E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.196680249E3,5.235549872E1,4.956152849E0,-1.627044201E0,-1.000000000E0,-1.000000000E0,5.656609125E1,5.656609125E1
3.197163950E3,5.235551081E1,4.956163706E0,-1.662900925E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.203174211E3,5.235549475E1,4.956158728E0,-1.629556179E0,-1.000000000E0,-1.000000000E0,6.538712868E1,6.538712868E1
3.203672409E3,5.235559468E1,4.956460831E0,-1.672124863E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.209681725E3,5.235552024E1,4.956268484E0,-1.711013794E0,-1.000000000E0,-1.000000000E0,7.200000000E1,7.200000000E1
3.210175861E3,5.235556283E1,4.956347204E0,-1.766747475E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.216187833E3,5.235549119E1,4.956170422E0,-1.818101406E0,-1.000000000E0,-1.000000000E0,7.200000000E1,7.200000000E1
3.216689559E3,5.235562252E1,4.956552579E0,-2.034421921E0,-1.000000000E0,-1.000000000E0,3.942304214E1,3.942304214E1
3.222698639E3,5.235551282E1,4.956246279E0,-2.233836651E0,-1.000000000E0,-1.000000000E0,7.200000000E1,7.200000000E1
3.223202604E3,5.235562955E1,4.956577974E0,-2.236990929E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
3.229215664E3,5.235550424E1,4.956217395E0,-1.901951313E0,-1.000000000E0,-1.000000000E0,7.200000000E1,7.200000000E1
3.229718218E3,5.235561327E1,4.956532886E0,-1.947432518E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.235737803E3,5.235549574E1,4.956191397E0,-1.735821247E0,-1.000000000E0,-1.000000000E0,7.200000000E1,7.200000000E1
3.239322277E3,5.235546639E1,4.956105382E0,-1.735821247E0,-1.000000000E0,-1.000000000E0,7.200000000E1,7.200000000E1
3.245340450E3,5.235546598E1,4.956103742E0,-1.735821247E0,-1.000000000E0,-1.000000000E0,7.200000000E1,7.200000000E1
3.245846378E3,5.235559231E1,4.956520487E0,-1.866485119E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.251861563E3,5.235551733E1,4.956268094E0,-1.689433098E0,-1.000000000E0,-1.000000000E0,7.200000000E1,7.200000000E1
3.252365755E3,5.235561962E1,4.956528442E0,-1.904803753E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.258378891E3,5.235550970E1,4.956214052E0,-1.711435318E0,-1.000000000E0,-1.000000000E0,7.200000000E1,7.200000000E1
3.258884717E3,5.235560664E1,4.956441975E0,-1.893104553E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.264893170E3,5.235549704E1,4.956173307E0,-1.704778194E0,-1.000000000E0,-1.000000000E0,7.200000000E1,7.200000000E1
3.265392445E3,5.235559027E1,4.956492121E0,-1.906161785E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
3.271403654E3,5.235549244E1,4.956203480E0,-1.712277889E0,-1.000000000E0,-1.000000000E0,7.200000000E1,7.200000000E1
3.272371397E3,5.235561097E1,4.956558031E0,-1.712426662E0,-1.000000000E0,-1.000000000E0,7.355162088E1,7.355162088E1
